"Gene" "Weight_wo_mod" "M6ARatio" "M6AWeight" "Weight_w_M6A"
"CHSY3" 1241344.4 0.805761866 12.027 1241356.427
"CHTF18" 1451337.8 0.310125532 12.027 1451349.827
"CHTF8" 937506.2 0.636993715 24.054 937530.254
"CHTF8P1" 494330.2 0 0 494330.2
"CHTOP" 819435.6 0.606092224 36.081 819471.681
"CHUK" 1551855 0.080988857 24.054 1551879.054
"CHUK-DT" 278445.4 0 0 278445.4
"CHURC1" 1163349 0.122909504 0 1163349
"CHURC1-FNTB" 594644.4 0.200709515 24.054 594668.454
"CIAO1" 1278689.6 0.523214516 12.027 1278701.627
"CIAO2A" 495394.2 0 12.027 495406.227
"CIAO2AP1" 155489.4 0 0 155489.4
"CIAO2AP2" 154298.4 0 0 154298.4
"CIAO2B" 232063.6 0 12.027 232075.627
"CIAO3" 1037469.4 0 12.027 1037481.427
"CIAPIN1" 650002.2 0.117816228 12.027 650014.227
"CIAPIN1P" 300386.2 0 0 300386.2
"CIART" 647297.2 0 0 647297.2
"CIB1" 958204 0.07208037 12.027 958216.027
"CIB2" 486397.2 0.093170128 0 486397.2
"CIB3" 229435.2 0 0 229435.2
"CIB4" 247332.6 0 0 247332.6
"CIBAR1" 1346483.6 0 0 1346483.6
"CIBAR1-DT" 616424.8 0 0 616424.8
"CIBAR1P1" 287242 0 0 287242
"CIBAR1P2" 787691 0 0 787691
"CIBAR2" 598993.4 0 0 598993.4
"CIC" 2670030.8 0.492043064 24.054 2670054.854
"CICP1" 775253 0 0 775253
"CICP10" 63485.6 0 0 63485.6
"CICP11" 910612.4 0 0 910612.4
"CICP12" 271426.6 0 0 271426.6
"CICP13" 898082.8 0 0 898082.8
"CICP14" 879506.4 0 0 879506.4
"CICP15" 898802.2 0 0 898802.2
"CICP16" 905812.6 0 0 905812.6
"CICP17" 765321.4 0 0 765321.4
"CICP19" 758807.4 0 0 758807.4
"CICP2" 748655.6 0 0 748655.6
"CICP20" 902343.2 0 0 902343.2
"CICP21" 592042.6 0 0 592042.6
"CICP22" 425170.8 0 0 425170.8
"CICP23" 882447.2 0 0 882447.2
"CICP24" 870578 0 0 870578
"CICP25" 581013.8 0 0 581013.8
"CICP26" 787204.6 0 0 787204.6
"CICP27" 1226072.4 0 0 1226072.4
"CICP28" 905656.6 0 0 905656.6
"CICP3" 789647 0 0 789647
"CICP4" 905665.4 0 0 905665.4
"CICP5" 712503 0 0 712503
"CICP6" 878612.8 0 0 878612.8
"CICP7" 796738.4 0 0 796738.4
"CICP8" 905969.6 0 0 905969.6
"CICP9" 615594.6 0 0 615594.6
"CIDEA" 583271.6 0 0 583271.6
"CIDEB" 775566.8 0 0 775566.8
"CIDEC" 420055 0 0 420055
"CIDECP1" 247018 0 0 247018
"CIDECP2" 105911.8 0 0 105911.8
"CIITA" 5159419.2 0 0 5159419.2
"CILK1" 1997093.4 0 0 1997093.4
"CILP" 1827473.6 0 0 1827473.6
"CILP2" 1363959.8 0 0 1363959.8
"CIMAP1A" 983409.6 0 0 983409.6
"CIMAP1B" 555219.4 0 0 555219.4
"CIMAP1C" 362862.4 0 0 362862.4
"CIMAP1D" 510912.8 0 0 510912.8
"CIMAP2" 573750.4 0 0 573750.4
"CIMAP3" 1213242.8 0 0 1213242.8
"CIMIP1" 259334 0 0 259334
"CIMIP2A" 553883 0 0 553883
"CIMIP2B" 339218.8 0 0 339218.8
"CIMIP2C" 759532.6 0 0 759532.6
"CIMIP3" 208382.4 0 0 208382.4
"CIMIP4" 371346.8 0 0 371346.8
"CINP" 1374470 0.280546955 12.027 1374482.027
"CIP2A" 1305529.2 0 12.027 1305541.227
"CIPC" 1387154 0 36.081 1387190.081
"CIR1" 620132.6 0.71182307 0 620132.6
"CIR1P1" 367083.6 0 0 367083.6
"CIR1P2" 435084.4 0 0 435084.4
"CIR1P3" 155197.8 0 0 155197.8
"CIRBP" 1136671.6 0.205639134 12.027 1136683.627
"CIRBP-AS1" 436378.2 0 0 436378.2
"CIROP" 853427.2 0 0 853427.2
"CISD1" 761890 0.187442101 0 761890
"CISD1P1" 105551.4 0 0 105551.4
"CISD2" 1884167.6 0.042334432 12.027 1884179.627
"CISD3" 824836.4 0 0 824836.4
"CISH" 1620757.4 0 0 1620757.4
"CIST1" 291338.6 0 0 291338.6
"CISTR" 501950.2 0 0 501950.2
"CIT" 3474119.8 0.461200235 24.054 3474143.854
"CITED1" 397580.2 0 0 397580.2
"CITED2" 764722.4 0.639365111 0 764722.4
"CITED4" 421763 0 0 421763
"CIZ1" 1370337.8 0.235343769 0 1370337.8
"CKAP2" 1165812.8 0.52991889 24.054 1165836.854
"CKAP2-DT" 199741.8 0 0 199741.8
"CKAP2L" 1520651.6 0.682579273 24.054 1520675.654
"CKAP2LP1" 704755 0 0 704755
"CKAP2P1" 660467.8 0 0 660467.8
"CKAP4" 1006221.2 0.615845091 24.054 1006245.254
"CKAP5" 2310446.4 0.403420586 36.081 2310482.481
"CKB" 480964.4 0.038104946 0 480964.4
"CKBP1" 350545.2 0 0 350545.2
"CKLF" 210867.2 0.104377737 12.027 210879.227
"CKLF-CMTM1" 217652.6 0.105618631 0 217652.6
"CKM" 500994.2 0 0 500994.2
"CKMT1A" 572791.8 0 0 572791.8
"CKMT1B" 768139.2 0 0 768139.2
"CKMT2" 527573.4 0 0 527573.4
"CKMT2-AS1" 793184.6 0 0 793184.6
"CKS1B" 372294.2 0 0 372294.2
"CKS1BP1" 77419 0 0 77419
"CKS1BP2" 77365 0 0 77365
"CKS1BP3" 76400.4 0 0 76400.4
"CKS1BP4" 76153.2 0 0 76153.2
"CKS1BP5" 88219.6 0 0 88219.6
"CKS1BP6" 77429 0 0 77429
"CKS1BP7" 75727 0 0 75727
"CKS2" 197524.2 0.055639892 12.027 197536.227
"CLASP1" 2615777.2 0.448532041 72.162 2615849.362
"CLASP1-AS1" 220884.4 0 0 220884.4
"CLASP2" 2339161.4 0.062114055 0 2339161.4
"CLASRP" 890616.8 0.231874385 0 890616.8
"CLBA1" 805057.6 0 12.027 805069.627
"CLC" 202681.2 0 0 202681.2
"CLCA1" 1065532 0 0 1065532
"CLCA2" 1263251 0 0 1263251
"CLCA3P" 893563.2 0 0 893563.2
"CLCA4" 1032701.2 0 0 1032701.2
"CLCA4-AS1" 1176264.6 0 0 1176264.6
"CLCC1" 3327933 0.247113355 24.054 3327957.054
"CLCF1" 547321 0.610923095 24.054 547345.054
"CLCN1" 1025215.4 0 0 1025215.4
"CLCN2" 1482904 0.21300432 24.054 1482928.054
"CLCN3" 2153828.2 0.436306293 24.054 2153852.254
"CLCN3P1" 326905.4 0 0 326905.4
"CLCN4" 2172073.8 0.470897913 36.081 2172109.881
"CLCN5" 3243823.6 0 0 3243823.6
"CLCN6" 1806653.2 0.171752397 24.054 1806677.254
"CLCN7" 1345455.8 0.464462661 24.054 1345479.854
"CLCNKA" 984429 0 0 984429
"CLCNKB" 1275337 0 0 1275337
"CLCP1" 125104.6 0 0 125104.6
"CLCP2" 135704.2 0 0 135704.2
"CLDN1" 1102319.2 0.135672281 12.027 1102331.227
"CLDN10" 852762.2 0 0 852762.2
"CLDN10-AS1" 287839 0 0 287839
"CLDN11" 883428.6 0 0 883428.6
"CLDN12" 1140459 0.312745812 36.081 1140495.081
"CLDN14" 626148.4 0 0 626148.4
"CLDN14-AS1" 229945 0 0 229945
"CLDN15" 683145.2 0.317645174 0 683145.2
"CLDN16" 953580.4 0 0 953580.4
"CLDN17" 398098.2 0 0 398098.2
"CLDN18" 1102343.8 0 0 1102343.8
"CLDN19" 1130822.4 0 0 1130822.4
"CLDN2" 950318.2 0 0 950318.2
"CLDN20" 388693.8 0 0 388693.8
"CLDN22" 698440.4 0 0 698440.4
"CLDN23" 696182 0 0 696182
"CLDN24" 213353.6 0 0 213353.6
"CLDN25" 221461 0 0 221461
"CLDN3" 410634.8 0 0 410634.8
"CLDN34" 318268 0 0 318268
"CLDN4" 1335612.6 0 24.054 1335636.654
"CLDN5" 822519.6 0 0 822519.6
"CLDN6" 557784.8 0 0 557784.8
"CLDN7" 619268.6 0 0 619268.6
"CLDN7P1" 374024.4 0 0 374024.4
"CLDN8" 670837.4 0 0 670837.4
"CLDN9" 509050.6 0 0 509050.6
"CLDND1" 901181.6 0.202076798 12.027 901193.627
"CLDND2" 315635.8 0 0 315635.8
"CLEC10A" 578660 0 0 578660
"CLEC11A" 444540 0.418080485 24.054 444564.054
"CLEC12A" 539031.2 0 0 539031.2
"CLEC12A-AS1" 1269981.2 0 0 1269981.2
"CLEC12B" 970383.8 0 0 970383.8
"CLEC14A" 675450.8 0 0 675450.8
"CLEC16A" 2196613.4 0.625932863 36.081 2196649.481
"CLEC17A" 981368.6 0 0 981368.6
"CLEC18A" 1180690 0 0 1180690
"CLEC18B" 620135.8 0 0 620135.8
"CLEC18C" 1180729 0 0 1180729
"CLEC19A" 819476.2 0 0 819476.2
"CLEC1A" 861066 0 0 861066
"CLEC1B" 978824.8 0 0 978824.8
"CLEC20A" 489606.6 0 0 489606.6
"CLEC2A" 291017 0 0 291017
"CLEC2B" 493189.6 0.227810506 0 493189.6
"CLEC2D" 1695883.4 0 0 1695883.4
"CLEC2L" 706388 0 0 706388
"CLEC3A" 619248.8 0 0 619248.8
"CLEC3B" 264204.2 0 0 264204.2
"CLEC4A" 415986.2 0 0 415986.2
"CLEC4C" 421899.8 0 0 421899.8
"CLEC4D" 633091.6 0 0 633091.6
"CLEC4E" 671860.2 0 0 671860.2
"CLEC4F" 797313.8 0 0 797313.8
"CLEC4G" 419253.8 0 0 419253.8
"CLEC4GP1" 282589 0 0 282589
"CLEC4M" 966885.8 0 0 966885.8
"CLEC4OP" 182313.4 0 0 182313.4
"CLEC4OP" 176581 0 0 176581
"CLEC5A" 1125917.4 0 0 1125917.4
"CLEC6A" 527385.2 0 0 527385.2
"CLEC7A" 1192061 0 0 1192061
"CLEC9A" 556995.6 0 0 556995.6
"CLECL1P" 347102.8 0 0 347102.8
"CLGN" 909439 0 0 909439
"CLHC1" 1712322 0 0 1712322
"CLIC1" 501917 0 0 501917
"CLIC1P1" 233483.8 0 0 233483.8
"CLIC2" 843405.6 0 0 843405.6
"CLIC3" 260405.8 0 0 260405.8
"CLIC4" 1362598.6 0.087617458 36.081 1362634.681
"CLIC4P1" 172369 0 0 172369
"CLIC4P2" 230768.4 0 0 230768.4
"CLIC4P3" 242242.4 0 0 242242.4
"CLIC5" 1918847.2 0 0 1918847.2
"CLIC6" 1359724.4 0 0 1359724.4
"CLINT1" 1281664.4 0.5589351 24.054 1281688.454
"CLIP1" 1930514.6 0.675697874 12.027 1930526.627
"CLIP1-AS1" 560135 0 0 560135
"CLIP2" 1818623.6 0 48.108 1818671.708
"CLIP3" 1074103 0.259683496 24.054 1074127.054
"CLIP4" 2580508.2 0.283191501 24.054 2580532.254
"CLK1" 1029308.6 0.197539156 24.054 1029332.654
"CLK2" 864201.4 0 0 864201.4
"CLK2P1" 417080.8 0 0 417080.8
"CLK3" 3365090.6 0.320186512 12.027 3365102.627
"CLK3P2" 468973.6 0 0 468973.6
"CLK4" 1193966.4 0.11101076 0 1193966.4
"CLLU1" 1249013.4 0 0 1249013.4
"CLLU1-AS1" 221153.2 0 0 221153.2
"CLMAT3" 635917.6 0 0 635917.6
"CLMN" 4089947.8 0 0 4089947.8
"CLMP" 1618420.4 0.602652447 0 1618420.4
"CLN3" 1849130 0.14898257 12.027 1849142.027
"CLN5" 2140176.8 0.645857991 12.027 2140188.827
"CLN6" 1071907 0.164673486 0 1071907
"CLN8" 2282704.8 0 0 2282704.8
"CLN8-AS1" 708432 0 0 708432
"CLNK" 1770592.4 0 0 1770592.4
"CLNS1A" 957414.4 0.078716793 0 957414.4
"CLNS1AP1" 220573.4 0 0 220573.4
"CLOCK" 3357968 0.176963037 36.081 3358004.081
"CLP1" 622228.2 0.838592446 24.054 622252.254
"CLPB" 3232961.6 0.489074331 24.054 3232985.654
"CLPP" 779474 0.180023372 0 779474
"CLPS" 172312.6 0 0 172312.6
"CLPSL1" 191859.6 0 0 191859.6
"CLPSL2" 171614.4 0 0 171614.4
"CLPTM1" 879153.4 0.127555294 12.027 879165.427
"CLPTM1L" 1141121 0.191693838 12.027 1141133.027
"CLPTM1LP1" 154935.8 0 0 154935.8
"CLPX" 1509389 0.296390327 12.027 1509401.027
"CLRN1" 669625.4 0 0 669625.4
"CLRN1-AS1" 711560.6 0 0 711560.6
"CLRN2" 264926.6 0 0 264926.6
"CLRN3" 367258.2 0 0 367258.2
"CLSPN" 2742028.4 0.765012366 48.108 2742076.508
"CLSTN1" 1533225 0.240017123 24.054 1533249.054
"CLSTN2" 4566765.4 0 0 4566765.4
"CLSTN2-AS1" 866319.6 0 0 866319.6
"CLSTN3" 1380957.2 0.403759009 36.081 1380993.281
"CLTA" 609062 0.053122552 0 609062
"CLTB" 481321.8 0.13367704 0 481321.8
"CLTC" 2687853.8 0.06251406 24.054 2687877.854
"CLTCL1" 1777604.6 0 12.027 1777616.627
"CLTRN" 506063.8 0 0 506063.8
"CLU" 903002.4 0.226758467 48.108 903050.508
"CLUAP1" 1655260.2 0.491001752 24.054 1655284.254
"CLUH" 1729019.4 0.260435173 36.081 1729055.481
"CLUHP1" 382648 0 0 382648
"CLUHP10" 315142 0 0 315142
"CLUHP11" 331093.2 0 0 331093.2
"CLUHP2" 419642.6 0 0 419642.6
"CLUHP3" 419986.6 0 0 419986.6
"CLUHP4" 431952.6 0 0 431952.6
"CLUHP5" 249203.8 0 0 249203.8
"CLUHP6" 303508.2 0 0 303508.2
"CLUHP8" 477345 0 0 477345
"CLUL1" 788278.8 0 0 788278.8
"CLVS1" 1162008.4 0 0 1162008.4
"CLVS2" 3591561.8 0 0 3591561.8
"CLXN" 734613.2 0 0 734613.2
"CLYBL" 2178073.2 0 0 2178073.2
"CLYBL-AS1" 227608.4 0 0 227608.4
"CLYBL-AS2" 224335 0 0 224335
"CMA1" 301034.4 0 0 301034.4
"CMAHP" 897582 0 0 897582
"CMAS" 564567.6 0.182320904 12.027 564579.627
"CMBL" 1253852.6 0.226354499 12.027 1253864.627
"CMC1" 1924602.8 0.102099611 12.027 1924614.827
"CMC2" 3232427.4 0.199519666 0 3232427.4
"CMC4" 283393.2 0 0 283393.2
"CMIP" 1514553.8 0.208015305 36.081 1514589.881
"CMKLR1" 1766241.6 0 0 1766241.6
"CMKLR2" 734292 0 0 734292
"CMKLR2-AS" 845044.8 0 0 845044.8
"CMPK1" 941940.4 0.036296097 36.081 941976.481
"CMPK2" 993490 0 0 993490
"CMSS1" 1381360.4 0.224670965 0 1381360.4
"CMTM1" 343316 0.78267491 0 343316
"CMTM2" 337633.6 0 0 337633.6
"CMTM3" 749995 0.36376567 12.027 750007.027
"CMTM4" 2618933.6 0.088480513 36.081 2618969.681
"CMTM5" 619771.2 0 0 619771.2
"CMTM6" 1059810.4 0.028088791 24.054 1059834.454
"CMTM7" 664303.2 0.16423274 0 664303.2
"CMTM8" 373881.8 0.062851732 0 373881.8
"CMTR1" 1299506.8 0.168654677 24.054 1299530.854
"CMTR2" 1563849 0 0 1563849
"CMYA5" 4153578.6 0 0 4153578.6
"CNBD1" 531767.6 0 0 531767.6
"CNBD2" 815206.2 0 0 815206.2
"CNBP" 1056519 0.118343344 12.027 1056531.027
"CNDP1" 1394271.4 0 0 1394271.4
"CNDP2" 1603728 0.555352634 24.054 1603752.054
"CNEP1R1" 951565 0.088010109 0 951565
"CNEP1R1P1" 119498.4 0 0 119498.4
"CNFN" 170252.6 0.295887779 0 170252.6
"CNGA1" 942591.2 0 0 942591.2
"CNGA2" 1056214 0 0 1056214
"CNGA3" 1141258.4 0 0 1141258.4
"CNGA4" 617332.2 0 0 617332.2
"CNGB1" 1827017.4 0 0 1827017.4
"CNGB3" 1429175.4 0 0 1429175.4
"CNIH1" 1515081 0.038963057 0 1515081
"CNIH2" 489153.8 0 0 489153.8
"CNIH3" 817184.8 0.579564218 24.054 817208.854
"CNIH3-AS1" 270825.4 0 0 270825.4
"CNIH3-AS2" 1271130.6 0 0 1271130.6
"CNIH4" 1313561.2 0.061968583 12.027 1313573.227
"CNKSR1" 859368.6 0 0 859368.6
"CNKSR2" 2689759.6 0 0 2689759.6
"CNKSR3" 6773970.6 0.463082943 36.081 6774006.681
"CNMD" 468826 0 0 468826
"CNN1" 597196.6 0.344657331 0 597196.6
"CNN2" 726120.2 0.09116298 12.027 726132.227
"CNN2P1" 296078.6 0 0 296078.6
"CNN2P10" 295732.6 0 0 295732.6
"CNN2P11" 84732.4 0 0 84732.4
"CNN2P12" 228790.8 0 0 228790.8
"CNN2P2" 293163.8 0 0 293163.8
"CNN2P3" 292153.2 0 0 292153.2
"CNN2P4" 291548.8 0 0 291548.8
"CNN2P6" 290375 0 0 290375
"CNN2P7" 300808.4 0 0 300808.4
"CNN2P8" 294472.6 0 0 294472.6
"CNN2P9" 293516.8 0 0 293516.8
"CNN3" 639274.2 0.055386366 12.027 639286.227
"CNN3-DT" 572162 0 0 572162
"CNN3P1" 301981 0 0 301981
"CNNM1" 1854885 0 0 1854885
"CNNM2" 5088942.4 0.660731705 24.054 5088966.454
"CNNM3" 1575619 0.297844986 36.081 1575655.081
"CNNM3-DT" 133388 0 0 133388
"CNNM4" 1537351.6 0.531131254 48.108 1537399.708
"CNOT1" 2700284.2 0.081514535 24.054 2700308.254
"CNOT10" 892278.4 0.100624296 36.081 892314.481
"CNOT10-AS1" 149762.2 0 0 149762.2
"CNOT11" 807624 0.13689464 12.027 807636.027
"CNOT2" 1521755.6 0.371392151 24.054 1521779.654
"CNOT3" 1457427.4 0 0 1457427.4
"CNOT4" 1487983.4 0.526346225 24.054 1488007.454
"CNOT4P1" 385393.8 0 0 385393.8
"CNOT6" 2004185 0.261788697 0 2004185
"CNOT6L" 2832609.6 0.064107695 0 2832609.6
"CNOT6LP1" 470107.4 0 0 470107.4
"CNOT7" 2206410 0.080891724 12.027 2206422.027
"CNOT7P1" 274617.4 0 0 274617.4
"CNOT7P2" 267909.4 0 0 267909.4
"CNOT8" 870207.6 0.15400374 24.054 870231.654
"CNOT9" 1225025 0 36.081 1225061.081
"CNP" 1664950.4 0 12.027 1664962.427
"CNPPD1" 666461.6 0.107415364 12.027 666473.627
"CNPY1" 827530 0 0 827530
"CNPY2" 469099 0.216432126 0 469099
"CNPY2-AS1" 1143383.6 0 0 1143383.6
"CNPY3" 462319.2 0.644401375 0 462319.2
"CNPY4" 478152.6 0.715356444 0 478152.6
"CNR1" 1988341 0 0 1988341
"CNR2" 1688054 0 0 1688054
"CNRIP1" 608718.2 0.133607403 0 608718.2
"CNST" 1648472.4 0.595883072 48.108 1648520.508
"CNTD1" 1045075.4 0 0 1045075.4
"CNTF" 610819.4 0 0 610819.4
"CNTFR" 654317.6 0.097537776 0 654317.6
"CNTFR-AS1" 534229.4 0 0 534229.4
"CNTLN" 1781794.6 0.402812785 0 1781794.6
"CNTN1" 1821018.4 0 0 1821018.4
"CNTN2" 2547817.2 0 0 2547817.2
"CNTN3" 1694710.8 0 0 1694710.8
"CNTN4" 1670607.6 0 0 1670607.6
"CNTN4-AS1" 526445 0 0 526445
"CNTN4-AS2" 137316.2 0 0 137316.2
"CNTN5" 2091133.8 0 0 2091133.8
"CNTN6" 1307392 0 0 1307392
"CNTNAP1" 1780250.4 0.227918976 24.054 1780274.454
"CNTNAP2" 3034127.8 0 0 3034127.8
"CNTNAP2-AS1" 689926 0 0 689926
"CNTNAP3" 4221218 0 0 4221218
"CNTNAP3B" 2456145.4 0 0 2456145.4
"CNTNAP3C" 557402.6 0 0 557402.6
"CNTNAP3P1" 291203.2 0 0 291203.2
"CNTNAP3P2" 1243445.2 0 0 1243445.2
"CNTNAP3P5" 285463.6 0 0 285463.6
"CNTNAP3P7" 259676.6 0 0 259676.6
"CNTNAP4" 2012605.6 0 0 2012605.6
"CNTNAP5" 3596547.8 0 0 3596547.8
"CNTNAP5-DT" 1015636.8 0 0 1015636.8
"CNTRL" 3219445.8 0.549671225 0 3219445.8
"CNTROB" 1290765.2 0.442341859 24.054 1290789.254
"COA1" 1037977.6 0.257977366 0 1037977.6
"COA3" 445212.8 0.666678179 12.027 445224.827
"COA4" 334492.6 0.647573329 0 334492.6
"COA5" 569331 0.539692999 0 569331
"COA6" 561943.2 0.490058025 0 561943.2
"COA6-AS1" 276417.6 0 0 276417.6
"COA7" 1286146.6 0 12.027 1286158.627
"COA8" 809268.2 0 0 809268.2
"COASY" 797760.8 0.22201288 0 797760.8
"COBL" 2473861.4 0.623563064 24.054 2473885.454
"COBLL1" 3004611.4 0 0 3004611.4
"COBLP1" 291492 0 0 291492
"COCH" 919786 0 0 919786
"COG1" 1301644.2 0.424666532 0 1301644.2
"COG2" 2513394.2 0.180170523 12.027 2513406.227
"COG3" 1463723 0.112116262 12.027 1463735.027
"COG4" 1153933.2 0.178829101 12.027 1153945.227
"COG5" 1737413.6 0 0 1737413.6
"COG6" 1682229.4 0.10048534 24.054 1682253.454
"COG7" 944899 0.267487613 12.027 944911.027
"COG8" 1491408.8 0.765829202 24.054 1491432.854
"COIL" 848144.8 0.613266192 24.054 848168.854
"COILP1" 548748.8 0 0 548748.8
"COL10A1" 1125255.6 0 0 1125255.6
"COL11A1" 2365830.4 0.378286141 48.108 2365878.508
"COL11A2" 2078686.4 0 0 2078686.4
"COL11A2P1" 216716.2 0 0 216716.2
"COL12A1" 3773540 0.181521797 36.081 3773576.081
"COL13A1" 1088397.2 0.299094514 0 1088397.2
"COL14A1" 2578621.8 0 0 2578621.8
"COL15A1" 1746653.4 0 0 1746653.4
"COL16A1" 1755730.6 0.423251535 0 1755730.6
"COL17A1" 1809010.4 0 0 1809010.4
"COL18A1" 2123665.2 0 0 2123665.2
"COL18A1-AS1" 1105226 0 0 1105226
"COL18A1-AS2" 177153.4 0 0 177153.4
"COL19A1" 2809476 0 0 2809476
"COL1A1" 1902405.8 0.403961391 12.027 1902417.827
"COL1A2" 1919680.6 0 0 1919680.6
"COL20A1" 2611400.4 0 0 2611400.4
"COL21A1" 1346373.6 0 0 1346373.6
"COL22A1" 2067970.8 0.61723026 0 2067970.8
"COL23A1" 940113.8 0 0 940113.8
"COL24A1" 2204479.8 0 0 2204479.8
"COL25A1" 2578223.2 0 0 2578223.2
"COL25A1-DT" 626844.2 0 0 626844.2
"COL26A1" 959812.6 0 0 959812.6
"COL27A1" 2523176.6 0.623974663 12.027 2523188.627
"COL28A1" 1388316.4 0 0 1388316.4
"COL2A1" 1633555.8 0 0 1633555.8
"COL3A1" 1771036 0.142855551 24.054 1771060.054
"COL4A1" 2113402 0.253060473 60.135 2113462.135
"COL4A2" 2086357.2 0.246641839 0 2086357.2
"COL4A2-AS1" 173174 0 0 173174
"COL4A2-AS2" 491167.4 0 0 491167.4
"COL4A3" 2591031.6 0 0 2591031.6
"COL4A4" 3215102.8 0 0 3215102.8
"COL4A5" 2104210.2 0 0 2104210.2
"COL4A6" 2177871 0 0 2177871
"COL5A1" 2723697.4 0.559998864 48.108 2723745.508
"COL5A1" 2723667.4 0.559998864 48.108 2723715.508
"COL5A1-AS1" 182658.2 0 0 182658.2
"COL5A2" 2202221.8 0 0 2202221.8
"COL5A3" 2007756.4 0.357782806 12.027 2007768.427
"COL6A1" 1356956.6 0.496977055 24.054 1356980.654
"COL6A2" 1113962 0.28199822 12.027 1113974.027
"COL6A2-DT" 216339.4 0 0 216339.4
"COL6A3" 3397372.4 0.612423434 48.108 3397420.508
"COL6A4P1" 1392440.4 0 0 1392440.4
"COL6A4P1" 752419.2 0 0 752419.2
"COL6A4P2" 892173.6 0 0 892173.6
"COL6A5" 2974265.2 0 0 2974265.2
"COL6A6" 2801914.8 0 0 2801914.8
"COL7A1" 3007553.2 0 0 3007553.2
"COL8A1" 1835456 0.596581994 12.027 1835468.027
"COL8A2" 1505832.8 0 0 1505832.8
"COL9A1" 1396331.8 0 0 1396331.8
"COL9A2" 936302.4 0.679058191 24.054 936326.454
"COL9A3" 810342.4 0 0 810342.4
"COLCA1" 2592455.6 0 0 2592455.6
"COLEC10" 1006832.6 0 0 1006832.6
"COLEC11" 527328.6 0 0 527328.6
"COLEC12" 1842256.8 0 0 1842256.8
"COLGALT1" 1187888.2 0.385877751 12.027 1187900.227
"COLGALT2" 1664050.8 0 0 1664050.8
"COLQ" 2035643.2 0 0 2035643.2
"COMETT" 421987.2 0 0 421987.2
"COMMD1" 253052 0.100986641 12.027 253064.027
"COMMD10" 460730 0.100414703 12.027 460742.027
"COMMD2" 1185164.8 0.100911765 0 1185164.8
"COMMD3" 735794 0.136443945 0 735794
"COMMD3-BMI1" 456539.8 0.420838117 36.081 456575.881
"COMMD4" 1358387.8 0.202550877 12.027 1358399.827
"COMMD4P1" 123127 0 0 123127
"COMMD4P2" 124960.2 0 0 124960.2
"COMMD5" 506322.6 0.688905906 0 506322.6
"COMMD5P1" 218061 0 0 218061
"COMMD6" 575377.6 0.079315695 0 575377.6
"COMMD7" 638934.4 0.157016215 12.027 638946.427
"COMMD8" 470193.2 0.069666395 12.027 470205.227
"COMMD9" 946973.8 0.067893721 0 946973.8
"COMP" 876381.4 0 0 876381.4
"COMT" 1003908.8 0.146514976 0 1003908.8
"COMTD1" 403906 0.337993763 0 403906
"COP1" 909973.2 0 0 909973.2
"COP1-DT" 743294.6 0 0 743294.6
"COP1P1" 700483.2 0 0 700483.2
"COPA" 2527453.8 0.102885947 24.054 2527477.854
"COPB1" 1118946.2 0.064235123 24.054 1118970.254
"COPB2" 4030313.2 0.208664363 24.054 4030337.254
"COPB2-DT" 2639131.4 0 0 2639131.4
"COPDA1" 176794.6 0 0 176794.6
"COPE" 571798 0.089852766 24.054 571822.054
"COPG1" 1039394.2 0.095277696 0 1039394.2
"COPG2" 1007608.8 0 12.027 1007620.827
"COPG2IT1" 2584356.4 0 0 2584356.4
"COPRS" 342581.4 0.178474422 0 342581.4
"COPRSP1" 171253.8 0 0 171253.8
"COPS2" 2107534.2 0.414162845 24.054 2107558.254
"COPS3" 582893.8 0.057003333 0 582893.8
"COPS3P1" 393167.6 0 0 393167.6
"COPS4" 731350.6 0.041808218 12.027 731362.627
"COPS5" 1826070.2 0.132452064 12.027 1826082.227
"COPS5P1" 253126 0 0 253126
"COPS5P2" 108382.2 0 0 108382.2
"COPS6" 452579.8 0.116202512 24.054 452603.854
"COPS7A" 653681.8 0.128178549 0 653681.8
"COPS7B" 1057837.8 0.337664593 24.054 1057861.854
"COPS8" 1103433.6 0.050745555 12.027 1103445.627
"COPS8-DT" 1571143.6 0 0 1571143.6
"COPS8P1" 202272.8 0 0 202272.8
"COPS8P2" 201815.4 0 0 201815.4
"COPS8P3" 154968.4 0 0 154968.4
"COPS9" 247203.8 0 0 247203.8
"COPZ1" 606121 0.038811726 12.027 606133.027
"COPZ2" 294675.8 0.407526294 0 294675.8
"COQ10A" 504256 0.274587029 24.054 504280.054
"COQ10B" 677860.4 0.103926652 0 677860.4
"COQ10BP2" 233194.8 0 0 233194.8
"COQ2" 527076.8 0.118070381 0 527076.8
"COQ3" 426929 0.18426475 0 426929
"COQ4" 1003015.4 0.3550822 24.054 1003039.454
"COQ5" 485365.2 0.334255025 12.027 485377.227
"COQ6" 1003407.8 0.072683465 0 1003407.8
"COQ7" 849342.4 0.430877009 0 849342.4
"COQ7-DT" 377854.4 0 0 377854.4
"COQ8A" 1167043.4 0 12.027 1167055.427
"COQ8B" 1836948.8 0 0 1836948.8
"COQ9" 587652.4 0.229981329 12.027 587664.427
"CORIN" 1725159.6 0 0 1725159.6
"CORO1A" 934340.2 0.124138058 0 934340.2
"CORO1A-AS1" 167645 0 0 167645
"CORO1B" 1441369.8 0.175771421 0 1441369.8
