"Gene" "Length" "MW" "Scof_St" "Scof_Unst" "Cromo"
"FOL3" 1284 412360.8 9.92930059304276e-10 3.32101596397459e-10 "XIII"
"FOX2" 2703 868131.6 1.23382246929741e-09 4.68489754351916e-10 "XI"
"FPK1" 2682 859495.4 1.34375390165396e-09 8.1904216964479e-10 "XIV"
"FPR1" 345 110982 5.73640138532113e-10 1.73866577701963e-10 "XIV"
"FPR2" 408 130211.6 7.40058760265847e-10 1.77208404130632e-10 "IV"
"FPR3" 1236 395224.2 6.9255482799135e-10 2.32856681893394e-10 "XIII"
"FPR4" 1179 376670.8 6.68415533070657e-10 2.5385881867464e-10 "XII"
"FPS1" 2010 646293 1.04013633451556e-09 5.62825628773759e-10 "XII"
"FRA1" 2250 721688 1.23175076036391e-09 4.90071236752554e-10 "XII"
"FRE1" 2061 663550.2 1.25396441198313e-09 7.30907187615155e-10 "XII"
"FRE2" 2136 686621.2 1.54461089690703e-09 9.76521079959571e-10 "XI"
"FRE3" 2136 686536.2 1.52513951567054e-09 8.59733719400317e-10 "XV"
"FRE4" 2160 696258 1.24305156161522e-09 8.61363882053427e-10 "XIV"
"FRE5" 2085 669655 1.55069028176695e-09 1.03603986556952e-09 "XV"
"FRE6" 2139 688494.8 1.37874620696955e-09 8.36714901690098e-10 "XII"
"FRE7" 1863 599124.6 9.11645157365527e-10 5.21223850571372e-10 "XV"
"FRE8" 2061 663706.2 1.46755978034684e-09 1.04929102876883e-09 "XII"
"FRK1" 2598 830397.6 1.41679108268863e-09 6.53160137760032e-10 "XVI"
"FRM2" 582 187145.4 1.07534264986548e-09 4.00878751070737e-10 "III"
"FRQ1" 573 185519.6 8.92808980632242e-10 2.41114133515454e-10 "IV"
"FRS1" 1788 574924.6 9.37788865115597e-10 3.84106254858756e-10 "XII"
"FRS2" 1512 484831.4 9.14001475727964e-10 3.21021176548774e-10 "VI"
"FRT1" 1809 581609.8 1.30479361891866e-09 5.895480739381e-10 "XV"
"FRT2" 1587 509357.4 1.28468741408748e-09 7.04597288890916e-10 "I"
"FSF1" 984 316515.8 7.86445313360912e-10 2.59150968175436e-10 "XV"
"FSH1" 732 235057.4 6.48325184581923e-10 2.58110674190919e-10 "VIII"
"FSH2" 672 216058.4 6.32690140141983e-10 3.10884409225161e-10 "XIII"
"FSH3" 801 257383.2 6.98589998455765e-10 2.36680003050241e-10 "XV"
"FTH1" 1398 449356.6 9.01117033803739e-10 5.46789656288302e-10 "II"
"FTR1" 1215 389533 6.62719781847566e-10 3.5300046254757e-10 "V"
"FUB1" 753 242125.6 8.09743445533672e-10 3.11171356843079e-10 "III"
"FUI1" 1920 616391 9.2229404276333e-10 6.05770889458418e-10 "II"
"FUM1" 1467 471793.4 8.87925102648504e-10 2.90796243075977e-10 "XVI"
"FUN12" 3009 972936.8 9.63390986270164e-10 4.37023256180504e-10 "I"
"FUN14" 597 193856.4 7.77984509233787e-10 2.20824837534275e-10 "I"
"FUN19" 1242 398157.4 1.35905644819927e-09 6.85453763664863e-10 "I"
"FUN26" 1554 499506.8 7.91443545509029e-10 4.73774465448367e-10 "I"
"FUN30" 3396 1094840.2 1.29464297344253e-09 7.01346529283243e-10 "I"
"FUR1" 651 209237.2 7.75731700881046e-10 2.09347465271082e-10 "VIII"
"FUR4" 1902 609905.4 1.09833607027868e-09 6.02712200420719e-10 "II"
"FUS1" 1539 492959.8 1.04931977909416e-09 6.42364167658054e-10 "III"
"FUS2" 2034 652742.8 1.46857928328457e-09 9.6063509621841e-10 "XIII"
"FUS3" 1062 340526.4 1.048189681071e-09 3.4197381460411e-10 "II"
"FYV1" 486 157115.2 8.27055296752438e-10 4.36810804616263e-10 "IV"
"FYV10" 1551 497970.2 1.14959105953096e-09 4.6772216530897e-10 "IX"
"FYV12" 390 125757 6.8555373107957e-10 2.19385075106064e-10 "XV"
"FYV4" 393 126721.6 8.21316295950311e-10 3.08149276792964e-10 "VIII"
"FYV5" 459 146088.8 7.46584221213348e-10 2.00254306833339e-10 "III"
"FYV6" 522 171092.4 1.0423632884975e-09 2.38869941742753e-10 "XIV"
"FYV7" 456 144459.2 8.31206378028178e-10 2.51783271723506e-10 "XII"
"FYV8" 2454 782467.8 1.0768485433963e-09 5.88334618502145e-10 "VII"
"FZF1" 900 288318 1.1278177134359e-09 5.5272199523885e-10 "VII"
"FZO1" 2568 824699.6 1.30003082502894e-09 6.05386242386477e-10 "II"
"GAA1" 1845 592741 7.85202766648304e-10 6.3016264802599e-10 "XII"
"GAB1" 1185 379135 7.98679500402902e-10 3.86722125688305e-10 "XII"
"GAC1" 2382 765148.4 1.42172921720865e-09 8.40125243153526e-10 "XV"
"GAD1" 1758 564724.6 1.04561286393457e-09 4.34407493822153e-10 "XIII"
"GAL1" 1587 510298.4 1.66666666666667e-09 NA "II"
"GAL10" 2100 675680 1.06188700482669e-09 3.42903503798054e-10 "II"
"GAL11" 3246 1048024.2 1.22028478202027e-09 7.02339039322044e-10 "XV"
"GAL2" 1725 552329 9.1729083673448e-10 5.16272816525428e-10 "XII"
"GAL3" 1563 502889.6 1.33757567826654e-09 5.51703439076181e-10 "IV"
"GAL4" 2646 850048.2 1.41665625141486e-09 8.24256960628069e-10 "XVI"
"GAL7" 1101 354614.2 1.18556205855611e-09 4.92868760771724e-10 "II"
"GAL80" 1308 420369.6 1.38501415650161e-09 7.25007167400017e-10 "XIII"
"GAL83" 1254 402025.8 8.0029973698378e-10 3.35111128978232e-10 "V"
"GAP1" 1809 578922.8 7.23287370329896e-10 4.16411659173516e-10 "XI"
"GAR1" 618 198233.6 6.80425281292014e-10 2.02459427347941e-10 "VIII"
"GAS1" 1680 539772 6.73835296399532e-10 5.29227787161295e-10 "XIII"
"GAS2" 1668 536356.6 1.52688760456312e-09 1.26187341512484e-09 "XII"
"GAS3" 1575 507144 5.96895813678335e-10 4.80777446402761e-10 "XIII"
"GAS4" 1416 455510.2 9.99617253845851e-10 6.35554991096828e-10 "XV"
"GAS5" 1455 467238 6.59961683232147e-10 4.47177597529581e-10 "XV"
"GAT1" 1533 492377.6 1.15314475687954e-09 4.62960117691903e-10 "VI"
"GAT2" 1683 538206.6 1.20828217796294e-09 5.79618280701937e-10 "XIII"
"GAT3" 426 135869.2 1.66666666666667e-09 1.08333333333333e-09 "XII"
"GAT4" 366 118076.2 1.62405424390513e-09 2.97978566614289e-10 "IX"
"GBP2" 1284 411136.8 1.05667510095095e-09 3.88426915570853e-10 "III"
"GCD1" 1737 558605.4 1.24276411928555e-09 4.22355106053539e-10 "XV"
"GCD10" 1437 460928.4 9.58990922399588e-10 3.84719189649004e-10 "XIV"
"GCD11" 1584 509286.8 1.00020376942784e-09 3.15995114243237e-10 "V"
"GCD14" 1152 369597.4 1.08278458009306e-09 3.96300379468853e-10 "X"
"GCD2" 1956 626850.2 1.09348190278706e-09 3.83593562568571e-10 "VII"
"GCD6" 2139 686580.8 1.25532046359776e-09 5.02840551627749e-10 "IV"
"GCD7" 1146 369159.2 9.24862354970416e-10 2.92390242207347e-10 "XII"
"GCG1" 699 224068.8 1.02489424104718e-09 2.79391405263039e-10 "V"
"GCN1" 8019 2581256.8 1.37808160414793e-09 8.3630895558676e-10 "VII"
"GCN2" 4980 1588092 1.44584416394814e-09 8.59556116751077e-10 "IV"
"GCN20" 2259 725385.8 1.12125358479504e-09 4.40238944213274e-10 "VI"
"GCN3" 918 295255.6 8.05258928134515e-10 2.6388775524352e-10 "XI"
"GCN4" 846 271957.2 1.26641607800155e-09 4.36512035620979e-10 "V"
"GCN5" 1320 421832 1.25168493822997e-09 4.9317567227902e-10 "VII"
"GCR1" 2358 999464.8 1.45255347319379e-09 8.95027567147522e-10 "XVI"
"GCR2" 1605 512984 1.1937562999591e-09 5.77367589579495e-10 "XIV"
"GCS1" 1059 339057.8 9.15146207361496e-10 2.9420705132985e-10 "IV"
"GCV1" 1203 385938.6 9.51530949338136e-10 3.5539064174851e-10 "IV"
"GCV2" 3105 1000262 1.35183290979796e-09 5.57433044148243e-10 "XIII"
"GCV3" 513 164936.6 6.32023958609002e-10 2.28651924155509e-10 "I"
"GCY1" 939 301672.8 1.06452120626121e-09 6.53511434494664e-10 "XV"
"GDA1" 1557 501399.4 7.56306307992917e-10 6.00756679866756e-10 "V"
"GDB1" 4611 1488155.2 1.4454205650599e-09 8.79376748048934e-10 "XVI"
"GDE1" 3672 1170919.4 1.27685301781046e-09 6.99702618863835e-10 "XVI"
"GDH1" 1365 439040 8.45548378524611e-10 2.18995333981426e-10 "XV"
"GDH2" 3279 1049304.8 1.28282728852229e-09 6.51761872736276e-10 "IV"
"GDH3" 1374 441682.8 1.20663506112825e-09 5.18776211096958e-10 "I"
"GDI1" 1356 435991.2 1.08111529939164e-09 3.68648548770466e-10 "V"
"GDS1" 1569 503150.8 1.1789292870553e-09 4.70925694133921e-10 "XV"
"GDT1" 843 270150.6 7.95374598522759e-10 2.79737021277779e-10 "II"
"GEA1" 4227 1350909.4 1.39122974692909e-09 8.53341146147075e-10 "X"
"GEA2" 4380 1398925 1.41798659158306e-09 7.41588709414783e-10 "V"
"GEF1" 2340 752136 1.02239151806654e-09 7.09313069844509e-10 "X"
"GEM1" 1989 639713.8 1.36654608974177e-09 7.63302596822597e-10 "I"
"GEP3" 1671 536528.2 1.36095329800358e-09 7.37737519968807e-10 "XV"
"GEP4" 558 179642.6 8.92855942798722e-10 2.82836580670576e-10 "VIII"
"GEP5" 882 283022.4 1.24060066651077e-09 3.92081384894784e-10 "XII"
"GEP7" 864 278059.8 9.51312087421712e-10 3.18524036225317e-10 "VII"
"GET1" 708 227790.6 6.71153013912514e-10 3.24454069901885e-10 "VII"
"GET2" 858 275446.6 7.1039550945985e-10 2.93087876559732e-10 "V"
"GET3" 1065 342498 6.94598908914811e-10 2.4139240860415e-10 "IV"
"GET4" 939 302575.8 7.56472529134391e-10 2.44388129140532e-10 "XV"
"GEX1" 1848 593880.6 1.66666666666667e-09 2.16666666666667e-09 "III"
"GEX2" 1848 594102.6 1.45710109164834e-09 8.18200396006224e-10 "XI"
"GFA1" 2154 693511.8 1.04493551368371e-09 3.73012610143399e-10 "XI"
"GFD1" 567 180441.4 8.81549551195217e-10 3.27734117043739e-10 "XIII"
"GFD2" 1701 546479.2 1.22942166433988e-09 6.28203437052023e-10 "III"
"GGA1" 1674 536282.8 9.56046671068721e-10 4.39801371825014e-10 "IV"
"GGA2" 1758 564301.6 7.93779637145029e-10 3.4444153001137e-10 "VIII"
"GGC1" 903 290269.6 7.512747734567e-10 2.3720550903127e-10 "IV"
"GIC1" 945 302820 1.05850369360702e-09 4.71034114730014e-10 "VIII"
"GIC2" 1152 368692.4 8.45435432240215e-10 4.08554956903904e-10 "IV"
"GID7" 2238 717403.6 1.25546652824012e-09 5.40271233394942e-10 "III"
"GID8" 1368 438271.6 1.20777883668046e-09 5.29500566718295e-10 "XIII"
"GIM3" 390 125972 9.81504388791288e-10 3.10746246357342e-10 "XIV"
"GIM4" 336 134576.8 8.30221729246057e-10 2.10991945806523e-10 "V"
"GIM5" 492 183831 6.48460402781089e-10 2.41745941002556e-10 "XIII"
"GIN4" 3429 1106107.8 1.29188010300685e-09 6.98943425427638e-10 "IV"
"GIP1" 1920 615076 1.2388129516054e-09 6.07210578898713e-10 "II"
"GIP2" 1647 526946.4 1.33535634286129e-09 7.38562037349115e-10 "V"
"GIP3" 3831 1224923.2 1.40919368704105e-09 8.87976092977877e-10 "XVI"
"GIP4" 2283 732669.6 1.35107916829934e-09 7.55006088116884e-10 "I"
"GIR2" 798 254863.6 9.99312899741909e-10 3.42321254365147e-10 "IV"
"GIS1" 2685 862053 1.29416423646703e-09 6.38001325921744e-10 "IV"
"GIS2" 462 149636.4 7.41403758283382e-10 1.9809511207624e-10 "XIV"
"GIS3" 1509 483226.8 1.17275899935762e-09 5.85499760453696e-10 "XII"
"GIS4" 2325 745599 1.38977945340151e-09 7.97097932854526e-10 "XIII"
"GIT1" 1557 499602.4 1.22909481388153e-09 4.95643964839307e-10 "III"
"GLC3" 2115 680035 1.20205095669716e-09 4.73226057830087e-10 "V"
"GLC7" 939 470796.8 9.81292586685031e-10 2.56339828956694e-10 "V"
"GLC8" 690 220432 6.93238455334107e-10 2.63573194342994e-10 "XIII"
"GLE1" 1617 517165.4 1.23751744165999e-09 4.8380040076867e-10 "IV"
"GLE2" 1098 352555.6 9.87360067916668e-10 3.55514197418845e-10 "V"
"GLG1" 1851 593547.2 1.4486773749923e-09 7.5491791853403e-10 "XI"
"GLG2" 1143 367471.6 1.03830375063852e-09 3.40621913135813e-10 "X"
"GLK1" 1503 483334.6 8.54885587977642e-10 2.84355752635643e-10 "III"
"GLN1" 1113 357057.6 8.96030512059549e-10 2.70266168748643e-10 "XVI"
"GLN3" 2193 700696.6 1.32982586589859e-09 7.18042883170617e-10 "V"
"GLN4" 2430 780110 1.0171957342671e-09 4.93992825365372e-10 "XV"
"GLO1" 981 315028.2 7.88055520179123e-10 2.46548411799825e-10 "XIII"
"GLO2" 825 264038 7.71383891678483e-10 2.78158828225644e-10 "IV"
"GLO3" 1482 474578.4 9.57560979054951e-10 3.91154820583422e-10 "V"
"GLO4" 858 274986.6 1.16829319420344e-09 3.57312083696061e-10 "XV"
"GLR1" 1452 466125.4 8.87262679376335e-10 2.77147164853741e-10 "XVI"
"GLT1" 6438 2071220.6 1.42430488159766e-09 6.85627532276737e-10 "IV"
"GLY1" 1164 374289.8 1.08004807958063e-09 3.37958842367787e-10 "V"
"GMC1" 1827 586363.4 1.24843064754276e-09 9.38176674409259e-10 "IV"
"GMC2" 567 207509.8 1.08754015152847e-09 8.17485178484129e-10 "XII"
"GMH1" 822 264416.4 7.75032020697345e-10 3.29986953448576e-10 "XI"
"GNA1" 480 155986 8.24956515072814e-10 2.31669320653331e-10 "VI"
"GND1" 1470 471948 6.918603072423e-10 2.33175367365854e-10 "VIII"
"GND2" 1479 475320.8 9.26885147804372e-10 3.36072820041953e-10 "VII"
"GNP1" 1992 639015.4 7.80473085615173e-10 5.1322759143703e-10 "IV"
"GNT1" 1476 475046.2 1.07797748906465e-09 6.515386662139e-10 "XV"
"GON7" 372 118788.4 8.27213830220843e-10 2.39050978587087e-10 "X"
"GOR1" 1053 337664.6 7.54561228787643e-10 3.18420867008951e-10 "XIV"
"GOS1" 672 215709.4 8.07781045571245e-10 3.02298486236662e-10 "VIII"
"GOT1" 417 158866.8 8.70991882760381e-10 2.28943424058242e-10 "XIII"
"GPA1" 1419 454249.8 1.12504628878346e-09 5.08852621268248e-10 "VIII"
"GPA2" 1350 432334 1.12121925384175e-09 5.54531048121837e-10 "V"
"GPB1" 2694 866434.8 1.4783735490479e-09 9.83498815357315e-10 "XV"
"GPB2" 2643 848880.6 1.42002482269027e-09 8.70927474731824e-10 "I"
"GPC1" 1299 418243.8 1.0288115824111e-09 5.44499590364806e-10 "VII"
"GPD1" 1176 378130.2 7.15322379897195e-10 2.56643758811689e-10 "IV"
"GPD2" 1323 424754.6 9.5418060393054e-10 3.57469688178709e-10 "XV"
"GPG1" 381 122084.2 8.74442075331803e-10 2.42318572380493e-10 "VII"
"GPH1" 2709 870800.8 1.23447669045552e-09 4.09750389610558e-10 "XVI"
"GPI1" 1830 589007 1.21204237190426e-09 5.10342360410028e-10 "VII"
"GPI10" 1851 595083.2 9.94119002774752e-10 5.72111110109908e-10 "VII"
"GPI11" 660 211915 7.33312274341988e-10 2.88268783531456e-10 "IV"
"GPI12" 915 294631 6.94776822755788e-10 4.21734504846038e-10 "XIII"
"GPI13" 3054 981106.8 1.01703604059405e-09 7.79542380862831e-10 "XII"
"GPI14" 1212 389515.4 8.15819914596237e-10 5.22294378952502e-10 "X"
"GPI15" 690 245753.8 1.11418586109349e-09 3.73312149558873e-10 "XIV"
"GPI16" 1833 589388.6 9.44154292184463e-10 7.31041297160342e-10 "VIII"
"GPI17" 1605 517449 7.71083800620572e-10 5.61906698898139e-10 "IV"
"GPI18" 1302 417777.4 1.11196126421907e-09 4.27995080816355e-10 "II"
"GPI19" 423 135488.6 1.28121516711096e-09 7.82203740971995e-10 "IV"
"GPI2" 843 270581.6 1.16144572444926e-09 5.16774761497176e-10 "XVI"
"GPI8" 1236 398154.2 7.70199531282145e-10 5.28889991727632e-10 "IV"
"GPM1" 744 239006.8 4.60995697047083e-10 1.64684773036415e-10 "XI"
"GPM2" 936 300217.2 7.78537859009699e-10 3.11802078900837e-10 "IV"
"GPM3" 912 292223.4 9.93483145448786e-10 3.15297167983729e-10 "XV"
"GPN2" 1044 335267.8 1.02528309506219e-09 3.75743364330149e-10 "XV"
"GPN3" 819 263480.8 7.62870088153646e-10 2.635217741156e-10 "XII"
"GPR1" 2886 927315.2 1.3481801724293e-09 1.10944133076021e-09 "IV"
"GPT2" 2232 719126.4 1.03944771501697e-09 6.8626641575293e-10 "XI"
"GPX1" 504 163531.8 1.15483564016006e-09 4.82849866608427e-10 "XI"
"GPX2" 489 158512.8 6.90622791052201e-10 2.48407504281653e-10 "II"
"GRC3" 1899 611152.8 1.27252410333515e-09 5.84320731868077e-10 "XII"
"GRE1" 507 164599.4 8.72072311972461e-10 5.00866517529417e-10 "XVI"
"GRE2" 1029 330917.8 8.56725110001016e-10 3.22882841373255e-10 "XV"
"GRE3" 984 316724.8 7.22453916252393e-10 2.43073481618575e-10 "VIII"
"GRH1" 1119 359145.8 1.02496652078063e-09 3.29497732012265e-10 "IV"
"GRR1" 3456 1110937.2 1.3687056571119e-09 8.53864875813744e-10 "X"
"GRS1" 2004 644253.8 1.07884321799498e-09 2.91532411085968e-10 "II"
"GRS2" 1857 595624.4 1.27274083923739e-09 5.26269718862477e-10 "XVI"
"GRX1" 333 107514.6 5.87836223746119e-10 2.06798425773537e-10 "III"
"GRX2" 432 138306.4 5.60804672160714e-10 2.02066108618934e-10 "IV"
"GRX3" 753 241963.6 5.90707134451668e-10 2.41734432136925e-10 "IV"
"GRX4" 735 235878 8.83147275114268e-10 3.07114479675781e-10 "V"
"GRX5" 453 146502.6 6.3475887767021e-10 1.63250993349396e-10 "XVI"
"GRX6" 696 222883.2 8.83008377474949e-10 3.83673466530078e-10 "IV"
"GRX7" 612 196350.4 6.1723206413872e-10 2.68512683640166e-10 "II"
"GRX8" 330 106332 8.44266814432768e-10 2.00592846811922e-10 "XII"
"GSC2" 5688 1826887.6 1.35276055788087e-09 1.11295747674688e-09 "VII"
"GSF2" 1212 389569.4 1.03541841098553e-09 4.39737526859096e-10 "XIII"
"GSH1" 2037 654912.4 1.37557259862373e-09 5.27438519929408e-10 "X"
"GSH2" 1476 474090.2 1.24248703614502e-09 4.68491304626226e-10 "XV"
"GSM1" 1857 596409.4 1.39886128033635e-09 6.86914095018102e-10 "X"
"GSP1" 660 212290 6.64075280755941e-10 2.03767856053107e-10 "XII"
"GSP2" 663 213330.6 7.64692682839359e-10 2.3854780220223e-10 "XV"
"GSY1" 2127 683261.4 1.21579734790006e-09 3.91348981678695e-10 "VI"
"GSY2" 2118 680949.6 1.25658825410731e-09 4.47877855169671e-10 "XII"
"GTB1" 2109 676158.8 1.17776085171616e-09 9.46274580234727e-10 "IV"
"GTF1" 552 176310.4 1.15835894947741e-09 3.75534994764767e-10 "VII"
"GTO1" 1071 344173.2 1.41398694058893e-09 6.17822109977492e-10 "VII"
"GTO3" 1101 352924.2 1.4957684647206e-09 7.31723545403588e-10 "XIII"
"GTR1" 933 299971.6 1.12635096164392e-09 3.86272676855207e-10 "XIII"
"GTR2" 1026 330027.2 9.89038095978182e-10 4.04637586267643e-10 "VII"
"GTS1" 1191 381551.2 8.70197606374262e-10 2.98651047278465e-10 "VII"
"GTT1" 705 226874 7.85159727945991e-10 2.63087814942445e-10 "IX"
"GTT2" 702 225069.4 1.37766513434509e-09 6.66124934305512e-10 "XII"
"GTT3" 1014 326110.8 9.43851808006487e-10 3.45775519884784e-10 "V"
"GUA1" 1578 508134.6 9.64803921502969e-10 3.28806102554642e-10 "XIII"
"GUD1" 1470 472223 1.4561974894682e-09 9.78960572344932e-10 "IV"
"GUF1" 1938 621100.6 1.32790297064253e-09 6.2240521466235e-10 "XII"
"GUK1" 564 181337.8 6.30356405886012e-10 2.02937120282709e-10 "IV"
"GUP1" 1683 541185.6 6.78294641239376e-10 5.61048212108503e-10 "VII"
"GUP2" 1830 588134 1.15742786549197e-09 1.0040870418442e-09 "XVI"
"GUS1" 2127 683127.4 7.84965521502083e-10 3.04264104618938e-10 "VII"
"GUT1" 2130 683463 1.40485383767483e-09 8.10088169180604e-10 "VIII"
"GUT2" 1950 626327 1.31905662581665e-09 5.22174515086033e-10 "IX"
"GVP36" 981 314255.2 7.54336793253813e-10 2.99390010538908e-10 "IX"
"GWT1" 1473 473318.6 7.71089619308621e-10 4.13258662068315e-10 "X"
"GYL1" 2163 694384.6 1.09842701529239e-09 4.89495858831368e-10 "XIII"
"GYP1" 1914 614560.8 1.15696268882212e-09 6.53345135991333e-10 "XV"
"GYP5" 2685 857580 1.1438526965361e-09 5.34353367414897e-10 "XVI"
"GYP6" 1377 442015.4 1.20751042542393e-09 3.99027945046873e-10 "X"
"GYP7" 2241 719696.2 1.29085422918893e-09 6.66183514445476e-10 "IV"
"GYP8" 1494 479830.8 1.25331431650881e-09 5.52897490385981e-10 "VI"
"GZF3" 1656 530382.2 1.11778442418724e-09 5.68224976966541e-10 "X"
"HAA1" 2085 667198 1.26238974408322e-09 7.66402046193984e-10 "XVI"
"HAC1" 717 311948.8 1.27478486479175e-09 6.74315726327375e-10 "VI"
"HAL1" 885 283818 1.21706544519347e-09 6.70886745792785e-10 "XVI"
"HAL5" 2568 822266.6 1.27411044715389e-09 7.18304437852722e-10 "X"
"HAL9" 3093 993230.6 1.33289343771688e-09 7.35848009233114e-10 "XV"
"HAM1" 594 190602.8 6.22472447450517e-10 2.64495186389587e-10 "X"
"HAP1" 4509 1458703.8 1.40519447824026e-09 9.04552405687644e-10 "XII"
"HAP2" 798 255401.6 8.56610224556872e-10 2.80798463706218e-10 "VII"
"HAP3" 435 139175 8.90229183595207e-10 2.35540418971539e-10 "II"
"HAP4" 1665 533697 1.3417726057924e-09 8.87220903209554e-10 "XI"
"HAP5" 729 234310.8 1.13596767189581e-09 4.43188876232262e-10 "XV"
"HAS1" 1518 487538.6 8.90469690080364e-10 4.04946920320463e-10 "XIII"
"HAT1" 1125 361956 9.42734017533494e-10 3.34528614022518e-10 "XVI"
"HAT2" 1206 387278.2 1.09262160115853e-09 4.35171970652016e-10 "V"
"HBN1" 582 186911.4 6.17080049575562e-10 2.58195550003862e-10 "III"
"HBS1" 1836 589095.2 1.00069195601475e-09 3.34301958195955e-10 "XI"
"HBT1" 3141 1013657.2 1.16072656560362e-09 9.75011247236122e-10 "IV"
"HCA4" 2313 740500.6 1.08401856043827e-09 5.03291653769018e-10 "X"
"HCH1" 462 149664.4 7.88648197859227e-10 2.2555537108581e-10 "XIV"
"HCM1" 1695 543194 1.25943507552297e-09 6.73825751867826e-10 "III"
"HCR1" 798 255231.6 7.09877682249665e-10 2.44492227137441e-10 "XII"
"HCS1" 2052 657903.4 1.33559346833054e-09 6.5580051437071e-10 "XI"
"HDA1" 2121 680954.2 1.31182754561109e-09 6.10307320784331e-10 "XIV"
"HDA2" 2025 648177 1.20486811775216e-09 5.95976667937148e-10 "IV"
"HDA3" 1968 630214.6 1.24933413125957e-09 5.25137050669394e-10 "XVI"
"HED1" 489 159480.8 9.68592814174779e-10 3.14020989631033e-10 "IV"
"HEF3" 3135 1010769 1.40558587676912e-09 9.5925869209671e-10 "XIV"
"HEH2" 1992 636403.4 1.13859252403981e-09 8.24635484248488e-10 "IV"
"HEK2" 1146 367358.2 8.21969704909639e-10 2.3876577787685e-10 "II"
"HEL1" 1656 531773.2 1.26016157158833e-09 5.51484885928811e-10 "XI"
"HEL2" 1920 615280 1.0630957470219e-09 5.80752056077515e-10 "IV"
"HEM1" 1647 528878.4 1.10580694087295e-09 3.68391867632311e-10 "IV"
"HEM12" 1089 349787.8 1.12337909706365e-09 4.20219119262815e-10 "IV"
"HEM13" 987 317383.4 8.76104186695861e-10 2.49956222925006e-10 "IV"
"HEM14" 1620 518941 1.04534788627882e-09 5.67574522911134e-10 "V"
"HEM15" 1182 380094.4 9.40750542034868e-10 2.67437248526161e-10 "XV"
"HEM2" 1029 330404.8 7.94857398408057e-10 2.46279862866385e-10 "VII"
"HEM25" 924 297132.8 1.0317005523507e-09 3.41082855953004e-10 "IV"
"HEM3" 984 315423.8 1.15254554151271e-09 3.74678115686252e-10 "IV"
"HEM4" 828 265930.6 8.78027838784256e-10 3.22985284596427e-10 "XV"
"HER1" 3741 1195176.2 1.39033732249014e-09 9.08032825167922e-10 "XV"
"HER2" 1395 448845 1.27673280628035e-09 5.22726102823638e-10 "XIII"
"HES1" 1305 418796 1.06099746665916e-09 4.85009181986762e-10 "XV"
"HFA1" 6372 2044778.4 1.49008631363872e-09 1.19728635957048e-09 "XIII"
"HFD1" 1599 515220.8 8.57086454656859e-10 2.88814368897817e-10 "XIII"
"HFI1" 1467 470223.4 1.16447466794518e-09 5.25511768056188e-10 "XVI"
"HFM1" 3564 1185977.2 1.42855626644062e-09 7.87598505651253e-10 "VII"
"HGH1" 1185 380093 7.70750231006177e-10 3.20952206097004e-10 "VII"
"HHF1" 312 100147.4 8.35112231233038e-10 2.3131871479545e-10 "II"
"HHF2" 312 100139.4 7.58796609658731e-10 1.92287325194557e-10 "XIV"
"HHO1" 777 248475.4 6.92518857646736e-10 2.32066871932624e-10 "XVI"
"HHT1" 411 132494.2 6.57065825451931e-10 1.97533278656116e-10 "II"
"HHT2" 411 131444.2 8.32324240417989e-10 2.43717535076954e-10 "XIV"
"HHY1" 309 99973.8 1.66666666666667e-09 5.06630337528073e-10 "V"
"HIF1" 1158 371737.6 8.52345275363314e-10 3.55731194305929e-10 "XII"
"HIM1" 1245 400237 1.16194301164221e-09 3.30808616611554e-10 "IV"
"HIP1" 1812 580905.4 7.63508298212351e-10 4.97270836668623e-10 "VII"
"HIR1" 2523 809539.6 1.31136062088152e-09 6.49520197477694e-10 "II"
"HIR2" 2628 844267.6 1.21088574043089e-09 5.88735759473744e-10 "XV"
"HIR3" 4947 1580083.4 1.48432093530132e-09 9.20208531003399e-10 "X"
"HIS1" 894 287561.8 8.47469927354478e-10 2.30747237350823e-10 "V"
"HIS2" 1008 323890.6 9.95544175933285e-10 2.98448126176942e-10 "VI"
"HIS3" 663 213271.6 7.73030455921058e-10 2.19857053380987e-10 "XV"
"HIS4" 2400 771541 9.75728077638234e-10 3.61833368612596e-10 "III"
"HIS5" 1158 372510.6 9.2592185158916e-10 3.18584744364691e-10 "IX"
"HIS6" 786 251880.2 7.99166419912893e-10 2.87112768731984e-10 "IX"
"HIS7" 1659 531754.8 9.99807547898933e-10 3.55082307131653e-10 "II"
"HIT1" 495 161290 1.06222903592002e-09 2.85599665376218e-10 "X"
