GeneID,Length,TPM,Gene,d
EID2B,1866,1.3707794641784673e-18,EID2B,9.11548611666757e-05
EID3,1467,9.587085933542799e-19,EID3,8.415840620189619e-05
EIF1,2338,5.294760251259634e-17,EIF1,9.815740976301126e-05
EIF1AD,2916,1.7666911825033948e-17,EIF1AD,0.00010558284007324506
EIF1AX,4414,1.5031864445876488e-17,EIF1AX,0.00012125059023979876
EIF1AX-AS1,378,8.989394110828736e-20,EIF1AX-AS1,5.355609529940037e-05
EIF1AXP1,435,1.5104379743586003e-19,EIF1AXP1,5.627505996346613e-05
EIF1AXP2,413,6.6324494347421e-20,EIF1AXP2,5.52724891505407e-05
EIF1AY,1339,1.3974585543137648e-20,EIF1AY,0.00010826093067731571
EIF1B,987,3.844274445258772e-18,EIF1B,7.353729837112682e-05
EIF1B-AS1,1868,2.512733765217119e-19,EIF1B-AS1,0.00011675165234718482
EIF1P1,341,5.98632560746957e-21,EIF1P1,5.172932639021361e-05
EIF1P2,350,1.7961939180239818e-20,EIF1P2,5.218334593570981e-05
EIF1P3,334,5.992683385461043e-21,EIF1P3,5.1391092667563804e-05
EIF1P4,335,6.000924572347469e-21,EIF1P4,5.146590058398945e-05
EIF1P5,234,1.1999596870430283e-20,EIF1P5,4.566142116480507e-05
EIF1P6,334,2.402412850331801e-20,EIF1P6,5.142922236547526e-05
EIF1P7,337,1.799505742206994e-20,EIF1P7,5.156074842947065e-05
EIF2A,3879,3.3478781521768376e-17,EIF2A,0.00011616989176230145
EIF2AK1,4411,6.645949475283148e-17,EIF2AK1,0.00012130002161139794
EIF2AK2,9975,2.5596692190631732e-17,EIF2AK2,0.00015986148798039626
EIF2AK3,4536,6.785318972655928e-18,EIF2AK3,0.00012413800823152715
EIF2AK3-DT,1616,1.1042386407686609e-18,EIF2AK3-DT,0.0001138488723086602
EIF2AK4,5538,3.832326688376987e-17,EIF2AK4,0.00013100497874648763
EIF2AP4,1781,5.971593943400123e-21,EIF2AP4,8.967746322019856e-05
EIF2B1,2397,2.446849061489128e-17,EIF2B1,9.901515425537655e-05
EIF2B2,4304,1.5478847691414956e-17,EIF2B2,0.00012039030963815484
EIF2B3,1900,1.3695886291950063e-17,EIF2B3,9.20689051047546e-05
EIF2B4,1644,3.135446449738234e-17,EIF2B4,0.00012027416204541858
EIF2B5,2562,4.288052398465077e-17,EIF2B5,0.00012151387574861126
EIF2B5-DT,362,2.337710624454034e-19,EIF2B5-DT,5.2793058508946177e-05
EIF2D,2011,4.480280807228526e-17,EIF2D,0.0001283576743085566
EIF2S1,4154,1.013992457242186e-16,EIF2S1,0.0001189076287435787
EIF2S2,2556,3.727186208879129e-17,EIF2S2,0.00010122699944745322
EIF2S2P1,1227,1.7971741190287834e-20,EIF2S2P1,7.928719850543129e-05
EIF2S2P2,982,6.011047079027485e-21,EIF2S2P2,7.369744937864108e-05
EIF2S2P3,999,1.8042269590042347e-20,EIF2S2P3,7.413279688476548e-05
EIF2S2P4,984,2.8853139299844274e-19,EIF2S2P4,7.374754421135863e-05
EIF2S2P5,968,1.6217507673727638e-19,EIF2S2P5,7.332698360838935e-05
EIF2S2P6,915,5.40638121457277e-20,EIF2S2P6,7.196593989016455e-05
EIF2S2P7,987,6.005911137373023e-21,EIF2S2P7,7.380128721133786e-05
EIF2S3,3457,4.6800674660165716e-17,EIF2S3,0.0001118044777312304
EIF2S3B,2636,1.0147617244895515e-19,EIF2S3B,0.0001021845976369346
EIF3B,3096,4.188734360206481e-16,EIF3B,0.0001149060486204916
EIF3C,2910,3.2698377438555106e-18,EIF3C,0.00011708366215980995
EIF3CL,2913,6.856083619635966e-19,EIF3CL,0.00010750498820830167
EIF3D,1880,9.711551174768852e-17,EIF3D,9.141974193175198e-05
EIF3E,2022,4.859505301639183e-16,EIF3E,0.00014757854407930075
EIF3EP1,1316,5.9747236155390194e-21,EIF3EP1,8.108798120130372e-05
EIF3EP2,1814,5.931569604400408e-21,EIF3EP2,9.00259175277475e-05
EIF3F,6920,7.737172864140759e-17,EIF3F,0.00015063502048573562
EIF3FP1,806,1.1426686246878516e-18,EIF3FP1,6.889260034876485e-05
EIF3FP3,1086,1.2121378438823461e-18,EIF3FP3,7.604322335611185e-05
EIF3G,1103,6.284432442222963e-17,EIF3G,8.517418194904876e-05
EIF3H,3961,6.484506709750498e-17,EIF3H,0.0001169704886325979
EIF3I,1421,2.0162674290104755e-16,EIF3I,0.00010869731520917967
EIF3IP1,967,5.979188032117767e-21,EIF3IP1,7.3190516761264e-05
EIF3J,2479,1.632853152070587e-17,EIF3J,0.00010018105201324317
EIF3J-DT,1093,8.02475554559875e-18,EIF3J-DT,0.00010532787333122586
EIF3JP1,256,6.025927919294679e-21,EIF3JP1,4.711796779361195e-05
EIF3K,772,7.597186421121792e-17,EIF3K,8.134422468049329e-05
EIF3KP1,656,4.191937322845134e-20,EIF3KP1,6.43436132113029e-05
EIF3KP2,626,5.986725141790187e-21,EIF3KP2,6.334122661780334e-05
EIF3KP3,639,5.980159192676771e-21,EIF3KP3,6.375336603580461e-05
EIF3L,2669,7.751637282420467e-17,EIF3L,0.0001091487734128816
EIF3LP1,1658,5.968063091102339e-21,EIF3LP1,8.754632007928205e-05
EIF3LP2,807,4.181073843854667e-20,EIF3LP2,6.888421220097767e-05
EIF3LP3,822,5.371011208004746e-20,EIF3LP3,6.928837466654612e-05
EIF3M,5047,5.496140534679873e-17,EIF3M,0.00012674659772270153
EIF3MP1,237,5.99985270102918e-21,EIF3MP1,4.585586567391334e-05
EIF4A1,1758,5.9854133334327284e-21,EIF4A1,8.935857975117966e-05
EIF4A1P1,934,5.983519465670094e-21,EIF4A1P1,7.236575761715483e-05
EIF4A1P10,1216,5.44507490395083e-19,EIF4A1P10,7.901883068614907e-05
EIF4A1P11,222,1.0777379546425742e-19,EIF4A1P11,4.483630354764564e-05
EIF4A1P12,141,3.0077739184689496e-20,EIF4A1P12,3.8600833659498635e-05
EIF4A1P13,230,5.9851045897518525e-21,EIF4A1P13,4.536265290606469e-05
EIF4A1P2,1220,1.0770023154378767e-19,EIF4A1P2,7.910426614547791e-05
EIF4A1P3,244,5.98566070798032e-21,EIF4A1P3,4.6266419615080835e-05
EIF4A1P4,1213,2.990793909096455e-20,EIF4A1P4,7.894494861896663e-05
EIF4A1P5,1095,5.984507485162537e-21,EIF4A1P5,7.630964437635801e-05
EIF4A1P6,1210,5.981363157187852e-21,EIF4A1P6,7.887882493823133e-05
EIF4A1P7,1220,1.794693227309794e-20,EIF4A1P7,7.909970279141383e-05
EIF4A1P8,1190,1.7944863953909977e-20,EIF4A1P8,7.844294269327844e-05
EIF4A1P9,1207,5.986785894639794e-21,EIF4A1P9,7.883739229505852e-05
EIF4A2,1886,1.8184007097796519e-16,EIF4A2,0.0001291800255243877
EIF4A2P1,1063,5.992481364895983e-21,EIF4A2P1,7.559247598589876e-05
EIF4A2P2,1070,2.3988215817392128e-20,EIF4A2P2,7.577730628369829e-05
EIF4A2P3,1055,1.79811420346469e-20,EIF4A2P3,7.540753492138936e-05
EIF4A2P4,1196,5.993041751519002e-21,EIF4A2P4,7.862453308417691e-05
EIF4A2P5,499,6.0067658829925434e-21,EIF4A2P5,5.879571400663078e-05
EIF4A3,2524,8.934267070730254e-17,EIF4A3,0.00011324139787307561
EIF4A3P1,647,5.978961984160753e-21,EIF4A3P1,6.401404576201256e-05
EIF4B,3856,2.5135912156094596e-16,EIF4B,0.00011608913706908992
EIF4BP1,351,6.052036315704017e-21,EIF4BP1,5.2420537012177784e-05
EIF4BP2,1794,3.00580160796279e-20,EIF4BP2,9.009544485709965e-05
EIF4BP3,1850,1.1009766632857245e-18,EIF4BP3,9.104683133505629e-05
EIF4BP4,1780,6.014041870003393e-21,EIF4BP4,8.987261979932688e-05
EIF4BP5,1795,5.411640678929078e-20,EIF4BP5,9.011883119258734e-05
EIF4BP6,1828,2.760549117790935e-18,EIF4BP6,9.067444651768869e-05
EIF4BP7,1813,8.423651072634101e-19,EIF4BP7,9.0438905442499e-05
EIF4BP8,1826,6.01715851292741e-21,EIF4BP8,9.065588326733983e-05
EIF4BP9,1513,6.01209085557819e-21,EIF4BP9,8.51242710865877e-05
EIF4E,2427,2.5632262781577394e-17,EIF4E,9.934066069731483e-05
EIF4E1B,1984,8.604672130154417e-21,EIF4E1B,0.00010500031048006149
EIF4E2,967,1.1206186981095587e-16,EIF4E2,0.000125415516852805
EIF4E2P1,255,3.011404066737945e-20,EIF4E2P1,4.704841399886319e-05
EIF4E2P2,736,6.00009743788445e-21,EIF4E2P2,6.690274814908864e-05
EIF4E3,9978,1.1417197965539294e-18,EIF4E3,0.00015904957728090667
EIF4EBP1,827,3.41392979203207e-17,EIF4EBP1,6.948365563734475e-05
EIF4EBP1P1,341,1.0796861319903975e-19,EIF4EBP1P1,5.1763668912514794e-05
EIF4EBP2,7491,1.8826431928877755e-17,EIF4EBP2,0.00014456947994635758
EIF4EBP2P1,343,5.955124486130598e-21,EIF4EBP2P1,5.1740057444145357e-05
EIF4EBP2P2,333,2.3794756656617508e-20,EIF4EBP2P2,5.121381028663088e-05
EIF4EBP2P3,334,5.981503815402461e-21,EIF4EBP2P3,5.135911545336587e-05
EIF4EBP3,693,1.1926357023621579e-19,EIF4EBP3,6.543884118479694e-05
EIF4ENIF1,3647,5.893308320670271e-18,EIF4ENIF1,0.00011445676637799006
EIF4EP1,642,2.9917269860556504e-20,EIF4EP1,6.38647053174075e-05
EIF4EP2,654,4.735552977903941e-19,EIF4EP2,6.429921989670703e-05
EIF4EP3,656,5.994400475717279e-21,EIF4EP3,6.43648037690429e-05
EIF4EP4,578,5.97888757006555e-21,EIF4EP4,6.165211693727101e-05
EIF4EP5,640,2.396850597079519e-20,EIF4EP5,6.382912641986447e-05
EIF4G1,5405,2.6407035039383014e-16,EIF4G1,0.00013208093920617415
EIF4G2,3794,6.764053742488115e-16,EIF4G2,0.00013991438430015272
EIF4G3,6397,1.5413859166916297e-17,EIF4G3,0.00014697440427587804
EIF4H,2563,1.7226899687657397e-16,EIF4H,0.00011836355425787547
EIF4HP1,687,3.548185770303233e-19,EIF4HP1,6.543382027874788e-05
EIF4HP2,563,2.6448319440248886e-19,EIF4HP2,6.122326949044329e-05
EIF5,5710,6.40552981642404e-17,EIF5,0.00013222778366139387
EIF5-DT,694,1.1871011600040861e-19,EIF5-DT,6.536887133356131e-05
EIF5A,811,2.780720171797992e-16,EIF5A,8.360329442967025e-05
EIF5A2,5534,9.334581183899368e-18,EIF5A2,0.00013064251147868388
EIF5A2P1,460,2.997337890845524e-20,EIF5A2P1,5.718381100529627e-05
EIF5AL1,3908,7.593107625210111e-19,EIF5AL1,0.00011657946241284778
EIF5AP2,1047,5.3757794580233575e-20,EIF5AP2,7.513006944808763e-05
EIF5AP3,462,1.1416319003010893e-19,EIF5AP3,5.7310835763324905e-05
EIF5AP4,465,2.0447712597110108e-19,EIF5AP4,5.7451958899454044e-05
EIF5B,5741,2.3405564756835917e-17,EIF5B,0.0001327150568220633
EIF5P1,1231,6.006756538076767e-21,EIF5P1,7.944464205584283e-05
EIF5P2,1035,6.000567471806435e-21,EIF5P2,7.495653048381637e-05
EIF6,1069,4.401172503901606e-17,EIF6,7.9877139911406e-05
EIPR1,1657,1.3090311540473443e-17,EIPR1,0.00010599867328815323
EIPR1-IT1,718,2.983608023152015e-20,EIPR1-IT1,6.623140791202082e-05
ELAC1,2211,3.4094457897105855e-19,ELAC1,9.643421373924014e-05
ELAC2,3767,2.544621263795604e-17,ELAC2,0.00011525103808792439
ELANE,1028,5.989158781283988e-21,ELANE,7.473973705794379e-05
ELAPOR1,6880,4.8745468432812055e-18,ELAPOR1,0.0001406117821580951
ELAPOR2,6796,4.656035904031735e-18,ELAPOR2,0.0001401168228445868
ELAVL1,6054,2.783279941892642e-17,ELAVL1,0.00013471070774883956
ELAVL2,3983,3.765149277776443e-18,ELAVL2,0.00011718096250987943
ELAVL3,4742,7.778853926687423e-20,ELAVL3,0.0001243778913232786
ELAVL4,3965,1.503467993647851e-19,ELAVL4,0.00011737196490606709
ELAVL4-AS1,858,6.004496813247489e-21,ELAVL4-AS1,7.0429275452548e-05
ELDR,2941,5.3841037728673154e-20,ELDR,0.00010606055548477875
ELF1,3678,5.123450802774587e-18,ELF1,0.00011415430532306802
ELF2,4003,9.833956365067488e-18,ELF2,0.00011753555697085829
ELF2P1,1048,6.579009103354989e-20,ELF2P1,7.518680207421505e-05
ELF2P3,1506,5.9828810136327054e-21,ELF2P3,8.485492050661566e-05
ELF2P4,684,5.980103726393782e-20,ELF2P4,6.521590489272449e-05
ELF3,3104,8.664403094767374e-20,ELF3,0.0001265429250672969
ELF3-AS1,5296,2.271267487513822e-19,ELF3-AS1,0.0001289959691478192
ELF4,5140,1.6056889937962063e-17,ELF4,0.00012758134561532709
ELF5,2317,6.30590030062405e-21,ELF5,9.969107894639374e-05
ELFN1,3976,3.23805444717776e-17,ELFN1,0.00011971807502728207
ELFN1-AS1,637,2.435453465637372e-19,ELFN1-AS1,6.354436667178954e-05
ELFN2,577,2.4735078286312695e-16,ELFN2,0.00015036005070032915
ELK1,2876,3.630206817359585e-17,ELK1,0.00010514764997928624
ELK1P1,580,5.99117762453241e-21,ELK1P1,6.176540803292249e-05
ELK2AP,1007,5.9810993985000475e-21,ELK2AP,7.41939936529603e-05
ELK2BP,1224,5.989166163232024e-21,ELK2BP,7.921629235072561e-05
ELK3,4201,2.427775418266699e-17,ELK3,0.00011930194171450946
ELK4,10288,2.8477072518535316e-17,ELK4,0.00016073494045262045
ELL,3970,1.3055237686265802e-17,ELL,0.00011825986263823411
ELL2,5826,2.93216907179104e-17,ELL2,0.0001330342239198544
ELL2P1,1906,5.3806856642875566e-20,ELL2P1,9.176377144835316e-05
ELL2P2,694,5.990594358885357e-21,ELL2P2,6.557048252831822e-05
ELL2P3,1602,5.968009880401726e-21,ELL2P3,8.654910877065271e-05
ELL2P4,1376,5.972493739024425e-21,ELL2P4,8.229181304261109e-05
ELL3,1755,6.042496948349081e-21,ELL3,8.959073617659183e-05
ELMO1,5092,5.603119910422448e-19,ELMO1,0.00012720242898885998
ELMO1-AS1,528,1.207924195610793e-20,ELMO1-AS1,6.0022367404617345e-05
ELMO2,3666,1.7165269901275776e-17,ELMO2,0.0001185059830231505
ELMO2P1,794,5.9657148109729496e-21,ELMO2P1,6.848459870273052e-05
ELMO3,2486,5.513834537801997e-19,ELMO3,0.00010070933745943392
ELMOD1,2935,3.0434868899409524e-19,ELMOD1,0.00010590140127349969
ELMOD2,4399,3.49672614839292e-18,ELMOD2,0.000121122384585373
ELMOD3,2364,7.676286870758373e-18,ELMOD3,0.0001244776120621719
ELN,3397,2.4325189098507214e-20,ELN,0.00011189117776934879
ELN-AS1,1206,1.7952643551969172e-20,ELN-AS1,7.880432839254258e-05
ELOA,4838,3.216976817907752e-17,ELOA,0.00012721656049960114
ELOA-AS1,1502,2.368492415357969e-19,ELOA-AS1,8.448752052432031e-05
ELOA2,3095,7.801097477838913e-20,ELOA2,0.00010799150333156033
ELOA3BP,1641,6.012666399629766e-21,ELOA3BP,8.746288828541739e-05
ELOA3CP,1218,1.8020583922927827e-20,ELOA3CP,7.916445313901155e-05
ELOA3CP,1218,1.8020583922927827e-20,ELOA3CP,7.916445313901155e-05
ELOA3DP,1641,1.8034704923367833e-20,ELOA3DP,8.745756351905988e-05
ELOA3P,1641,1.8036640734756724e-20,ELOA3P,8.74606925840319e-05
ELOAP1,2095,5.9832029390770445e-21,ELOAP1,9.472643040702526e-05
ELOB,974,1.7516266767770863e-16,ELOB,0.00011354981016530543
ELOBP1,357,6.00163972343445e-21,ELOBP1,5.2570805434656375e-05
ELOBP2,355,3.0037434282570094e-20,ELOBP2,5.2489485097440636e-05
ELOBP3,294,5.985824372836352e-21,ELOBP3,4.923293029224201e-05
ELOBP4,296,2.3427926654546236e-19,ELOBP4,4.940287669414436e-05
ELOC,2015,4.7050871611994044e-17,ELOC,0.00013336946098439092
ELOCP10,327,5.9655111807897746e-21,ELOCP10,5.095229190565934e-05
ELOCP11,332,5.9826547421887555e-21,ELOCP11,5.12596842251128e-05
ELOCP12,328,5.9574163932497896e-21,ELOCP12,5.098109802504175e-05
ELOCP13,329,5.9552996429785575e-21,ELOCP13,5.1026810584235796e-05
ELOCP14,331,5.981635891307918e-21,ELOCP14,5.120525982421813e-05
ELOCP15,332,5.983605973963501e-21,ELOCP15,5.126240081490358e-05
ELOCP16,332,5.9826547421887555e-21,ELOCP16,5.12596842251128e-05
ELOCP17,326,5.956959126152889e-21,ELOCP17,5.087596483662928e-05
ELOCP18,337,5.986445556056669e-21,ELOCP18,5.152660926229872e-05
ELOCP19,318,1.3183926535458298e-19,ELOCP19,5.0557041999341156e-05
ELOCP2,332,1.7968275822697622e-20,ELOCP2,5.127901368734999e-05
ELOCP20,345,5.9852930520403834e-21,ELOCP20,5.192781989411946e-05
ELOCP21,336,5.986337767736776e-21,ELOCP21,5.147528383613736e-05
ELOCP22,334,5.987677607822874e-21,ELOCP22,5.137677943323573e-05
ELOCP23,332,5.975660390903826e-21,ELOCP23,5.1239700451824515e-05
ELOCP24,334,5.990236116393492e-21,ELOCP24,5.1384096082593855e-05
ELOCP24,334,5.990236116393492e-21,ELOCP24,5.1384096082593855e-05
ELOCP26,329,5.98178174510314e-21,ELOCP26,5.110233430456365e-05
ELOCP27,229,6.0237170208886015e-21,ELOCP27,4.539401530199694e-05
ELOCP28,317,5.998576798187594e-21,ELOCP28,5.052051242702745e-05
ELOCP29,334,5.989624299126603e-21,ELOCP29,5.1382346638610885e-05
ELOCP3,348,6.000402064428405e-21,ELOCP3,5.212168537105008e-05
ELOCP30,299,5.987061698132795e-21,ELOCP30,4.9513872316894965e-05
ELOCP31,467,2.3960491408754263e-20,ELOCP31,5.7457861096366326e-05
ELOCP32,324,5.985336428281397e-21,ELOCP32,5.0852203622883414e-05
ELOCP33,632,1.8012079939681613e-19,ELOCP33,6.360410533841496e-05
ELOCP34,327,5.9655111807897746e-21,ELOCP34,5.095229190565934e-05
ELOCP35,336,5.956537168362134e-21,ELOCP35,5.1389725303017894e-05
ELOCP36,329,5.98178174510314e-21,ELOCP36,5.110233430456365e-05
ELOCP4,333,5.9751320968391935e-21,ELOCP4,5.128958281553569e-05
ELOCP5,333,5.976805700173678e-21,ELOCP5,5.129437101672146e-05
ELOCP6,328,5.9574163932497896e-21,ELOCP6,5.098109802504175e-05
ELOCP7,331,5.981635891307918e-21,ELOCP7,5.120525982421813e-05
ELOCP8,332,5.983605973963501e-21,ELOCP8,5.126240081490358e-05
ELOCP9,239,5.965920976227568e-21,ELOCP9,4.5897643062365725e-05
ELOF1,1010,2.212038914537336e-17,ELOF1,9.565425083571132e-05
ELOVL1,1466,3.776679498463386e-17,ELOVL1,8.682980212748269e-05
ELOVL2,3988,1.7834484503928864e-20,ELOVL2,0.00011714670302010072
ELOVL2-AS1,1894,5.9840862281323986e-21,ELOVL2-AS1,9.159909670142706e-05
ELOVL3,1400,5.959089293904119e-21,ELOVL3,8.270553233714293e-05
ELOVL4,3013,2.2278413935710863e-18,ELOVL4,0.00010676670778491549
ELOVL5,2765,5.411456620034306e-17,ELOVL5,0.0001075409306250844
ELOVL6,6570,6.244625215645671e-18,ELOVL6,0.0001385517257416206
ELOVL7,3874,3.6219487637547086e-18,ELOVL7,0.00011883331297181202
ELP1,5913,2.510213639321495e-17,ELP1,0.00015963870936244403
ELP2,8432,1.4237801422418715e-17,ELP2,0.0001506292021681598
ELP3,3148,2.0133154199827904e-17,ELP3,0.00010859423798493929
ELP4,8093,3.577340760709948e-18,ELP4,0.00014837601795803033
ELP5,1423,2.023991370193417e-17,ELP5,9.921098740898497e-05
ELP6,1352,9.927816053440116e-18,ELP6,8.191346149456176e-05
ELSPBP1,1079,5.972371969745845e-21,ELSPBP1,7.58847805957214e-05
EMB,4202,1.6977717739098596e-17,EMB,0.00011921795463098362
EMBP1,901,5.989920732030998e-21,EMBP1,7.152873432808511e-05
EMBP1,901,2.796978236808313e-20,EMBP1,0.00011955558745754047
EMC1,6640,3.532132867871402e-17,EMC1,0.00014101990131839263
EMC1-AS1,665,1.737271873799573e-19,EMC1-AS1,6.464412534837704e-05
EMC10,9439,3.6721922212105626e-17,EMC10,0.00015662805528268134
EMC2,3527,5.753177625635374e-18,EMC2,0.00011251505161556232
EMC3,2353,1.5817230156663135e-17,EMC3,9.84605419459557e-05
EMC3-AS1,534,2.0297975582169366e-19,EMC3-AS1,6.0016445923781315e-05
EMC4,1019,1.8408652739831673e-17,EMC4,9.342342437913633e-05
EMC6,656,5.697620714806185e-19,EMC6,6.761241147504611e-05
EMC7,1069,4.6266368246070246e-18,EMC7,7.570416823877441e-05
EMC8,1966,1.308870802333772e-17,EMC8,9.270659804860298e-05
EMC9,953,2.6140920761700716e-18,EMC9,7.295808506487191e-05
EMCN,3966,5.957038697764232e-21,EMCN,0.00011701089345199027
EMD,1281,1.252550058752772e-17,EMD,8.03807368598038e-05
EME1,2330,6.0567292954167055e-18,EME1,9.854394549405984e-05
EME2,7022,5.251344781166018e-18,EME2,0.00014185380921492936
EMG1,4873,7.073991009040505e-18,EMG1,0.00012555545632894472
EMID1,2128,1.2965015555804699e-18,EMID1,9.532252911712467e-05
EMILIN1,3890,7.410288988555848e-19,EMILIN1,0.0001166966699930708
EMILIN2,5944,9.063570631810671e-18,EMILIN2,0.00013418604811667883
EMILIN3,3791,6.600041575054093e-20,EMILIN3,0.00011554057075745323
EML1,4460,3.638328469398983e-18,EML1,0.0001248805176489654
EML2,2234,2.6473388566067287e-18,EML2,0.00010660726984253732
EML2-AS1,838,8.87930977666827e-20,EML2-AS1,7.116454035167566e-05
EML3,3266,1.333086113331564e-17,EML3,0.00011409096495860253
EML4,5546,4.257287223409647e-17,EML4,0.00013096862590622366
EML4-AS1,657,2.5253854756093693e-19,EML4-AS1,6.446339452063161e-05
EML5,9771,7.174045427835866e-20,EML5,0.00015822406876046783
EML6,8436,4.800334062936464e-18,EML6,0.00015924468951377811
EML6-AS1,601,4.76756094837079e-20,EML6-AS1,6.239151020592535e-05
EMP1,5913,6.351023098848581e-17,EMP1,0.00013375019425271835
EMP2,5097,2.895704131880941e-17,EMP2,0.00012730469868997975
EMP2P1,352,1.191940237764393e-20,EMP2P1,5.220205918155089e-05
EMP3,649,3.4346385858839693e-17,EMP3,6.772976218077806e-05
EMSLR,4596,1.790000613298514e-20,EMSLR,0.00012297096093245201
EMSY,7049,1.4545317944821953e-17,EMSY,0.00014175103385368404
EMSY-DT,664,2.219969781572763e-18,EMSY-DT,6.864635353677434e-05
EMX1,2144,5.310941457767027e-19,EMX1,0.0001053697715108438
EMX2,2595,6.859451271045985e-19,EMX2,0.00010314383363399138
EMX2OS,520,5.01810846007371e-18,EMX2OS,0.00014340445084835547
EN1,2427,4.721555401696421e-19,EN1,9.945069978910136e-05
EN2,3395,3.283031151210206e-19,EN2,0.00011117725559532145
EN2-DT,534,1.2013528280175058e-20,EN2-DT,6.013941472002978e-05
ENAH,13092,9.998333454995171e-17,ENAH,0.0001746180922223425
ENAM,5679,2.0225161403280755e-19,ENAM,0.00013182372139541854
ENDOD1,4651,8.704090598467617e-18,ENDOD1,0.0001235099602436235
ENDOG,1145,2.601089728402778e-18,ENDOG,7.755138527281658e-05
ENDOU,2378,5.385832662067061e-20,ENDOU,9.881874118256713e-05
ENDOV,2820,8.797860911271522e-18,ENDOV,0.00010457705982651237
ENG,2946,4.929858492711126e-18,ENG,0.0001073536037394671
ENGASE,4603,4.009675595116687e-18,ENGASE,0.00012340248709866522
ENHO,1028,6.516364631865765e-19,ENHO,7.469460757125855e-05
ENKD1,1565,5.7153264091130395e-18,ENKD1,8.613803779116487e-05
ENKUR,3378,2.624334334094206e-19,ENKUR,0.00011096191981232281
ENO1,1781,1.58584880264706e-15,ENO1,0.00010109772720335078
ENO1-AS1,456,2.872242305924627e-19,ENO1-AS1,5.698319705049306e-05
ENO1P1,1304,5.991776749388473e-21,ENO1P1,8.09175994030128e-05
ENO1P2,974,2.996025219770557e-20,ENO1P2,7.341926923514118e-05
ENO1P3,1224,1.3769427118990045e-19,ENO1P3,7.920545069924374e-05
ENO1P4,1785,5.986049616137458e-21,ENO1P4,8.981690713483775e-05
ENO2,2294,1.5597902380551143e-17,ENO2,0.00010458552144825666
ENO3,1453,4.206767964526239e-18,ENO3,8.525004231776206e-05
ENO4,2878,6.565726276776576e-20,ENO4,0.00010521852537860733
ENOPH1,2083,1.7200908507919318e-17,ENOPH1,9.451089454804205e-05
ENOSF1,5362,6.637418025815541e-18,ENOSF1,0.00013697838695022225
ENOX1,3397,6.586224865843939e-20,ENOX1,0.00011131278712610452
ENOX1-AS1,3907,5.960360309230289e-21,ENOX1-AS1,0.00011644939239137354
ENOX1-AS2,609,5.971079998125428e-21,ENOX1-AS2,6.270785987133587e-05
ENOX2,5126,3.644669823953893e-18,ENOX2,0.00012829028381075157
ENPEP,6861,2.1474812298288072e-19,ENPEP,0.000140530314039537
ENPP1,7438,3.46975006608198e-18,ENPP1,0.00014425377565060112
ENPP2,3086,6.253731174829842e-19,ENPP2,0.00011371391876610335
ENPP3,3165,6.43752287231592e-21,ENPP3,0.00011137714595534601
ENPP4,4644,3.4477844926721132e-18,ENPP4,0.00012331516967815635
ENPP5,3845,1.609430432288677e-19,ENPP5,0.00011583332280555337
ENPP6,3848,5.9712570614262834e-21,ENPP6,0.00011593080783454855
ENPP7,2016,5.985683518338016e-21,ENPP7,9.353339059756712e-05
ENPP7P1,999,4.7889720560255867e-20,ENPP7P1,7.401808641486475e-05
ENPP7P10,933,1.1974202640858825e-19,ENPP7P10,7.235435375858944e-05
ENPP7P11,627,1.8004256639791864e-20,ENPP7P11,6.342674320131706e-05
ENPP7P12,631,1.5618123585929983e-19,ENPP7P12,6.358092967575393e-05
ENPP7P13,259,5.971665347074921e-21,ENPP7P13,4.71588993391509e-05
ENPP7P14,1040,1.7965313661125824e-20,ENPP7P14,7.502641839235464e-05
ENPP7P15,1110,5.977140420840582e-21,ENPP7P15,7.662504294626827e-05
ENPP7P2,943,8.375436936217285e-20,ENPP7P2,7.259314773385229e-05
ENPP7P3,241,5.951360679518576e-21,ENPP7P3,4.598784119829334e-05
ENPP7P4,1086,3.5889752402305075e-19,ENPP7P4,7.608778312039326e-05
ENPP7P5,1031,2.3933168684552197e-20,ENPP7P5,7.478793529990656e-05
ENPP7P6,929,1.7962404362185673e-20,ENPP7P6,7.225228080085524e-05
ENPP7P7,1102,2.989770436114704e-20,ENPP7P7,7.645074633829798e-05
ENPP7P8,1345,5.3840115168376627e-20,ENPP7P8,8.171350450031261e-05
ENPP7P9,627,6.003285468147222e-21,ENPP7P9,6.343331827640823e-05
ENSA,1227,1.0801269852869529e-16,ENSA,0.00010451895862223184
ENSAP1,326,6.034458254795099e-21,ENSAP1,5.1095644418515353e-05
