GeneID	Length	TPM
GTF3C6	788	6.75254164597667e-05
GTF3C6P1	640	6.39052029331958e-08
GTF3C6P2	611	5.35506774170152e-07
GTF3C6P3	631	6.48166876026075e-08
GTPBP1	4905	4.25169588265186e-05
GTPBP10	7489	9.43704660540525e-06
GTPBP2	3031	8.17851660791765e-05
GTPBP3	2566	2.40837441327037e-05
GTPBP4	4656	3.04109707979002e-05
GTPBP6	1875	2.18129759345308e-08
GTPBP8	1921	1.6095727947526e-05
GTSCR1	694	5.89327519845034e-08
GTSE1	2983	0.000172769847731535
GTSE1-DT	1518	4.20309318896592e-06
GTSF1	807	2.48335460221192e-06
GTSF1L	839	4.87477114150719e-08
GUCA1A	1509	2.16828786625555e-07
GUCA1ANB	579	7.06378754356569e-08
GUCA1B	2270	3.13501471305757e-06
GUCA1C	977	4.18621595468222e-08
GUCA2A	597	6.85080902466421e-08
GUCA2B	604	6.77141223133201e-08
GUCD1	3435	0.000242359784469091
GUCY1A1	9205	6.66474685669397e-08
GUCY1A2	16150	5.27765965722472e-06
GUCY1B1	3382	1.99538421932155e-06
GUCY1B2	1979	4.33999963325999e-07
GUCY2C	3858	6.36070449101794e-08
GUCY2C-AS1	657	1.99205259676081e-06
GUCY2D	3680	8.89115866896638e-08
GUCY2EP	1918	2.13239467556024e-08
GUCY2F	3728	5.48542514448033e-08
GUCY2GP	3222	1.26937709116218e-08
GUF1	4460	4.91158768660372e-05
GULOP	748	5.46782484989911e-08
GULP1	3294	3.36482039973694e-06
GUSB	2199	2.53691159402286e-05
GUSBP1	758	5.39568995742023e-08
GUSBP10	665	1.23005503390212e-07
GUSBP11	3350	8.99785257299397e-06
GUSBP12	720	9.08873997272119e-07
GUSBP13	633	1.29223791081344e-06
GUSBP14	497	3.86774346927672e-06
GUSBP15	418	1.95690573575337e-07
GUSBP16	640	5.11241623465567e-07
GUSBP17	423	1.01523159269758e-05
GUSBP18	458	8.92998468935488e-08
GUSBP19	747	1.64254336856407e-07
GUSBP2	801	1.531810107762e-07
GUSBP3	423	9.66887231140552e-08
GUSBP4	672	1.2172419606323e-07
GUSBP5	578	5.94384724859621e-06
GUSBP6	1198	3.41396743549627e-08
GUSBP7	745	5.489842936543e-08
GUSBP8	679	6.02346537220108e-08
GUSBP9	584	2.05897311368324e-05
GVINP1	7271	5.62499379414734e-09
GVINP2	2194	2.79621671904594e-07
GVQW3	5444	2.60691907924396e-06
GXYLT1	7492	3.69142109756985e-05
GXYLT1P1	490	8.34680201576435e-08
GXYLT1P2	1230	3.32514877050775e-08
GXYLT1P3	1193	3.42827576506667e-08
GXYLT1P4	1192	6.86230367067875e-08
GXYLT1P6	1187	1.03368146277789e-07
GXYLT1P7	1190	3.0932266293715e-07
GXYLT2	3276	1.00750180741566e-05
GYG1	5996	3.43101449770754e-06
GYG1P1	698	5.85950284774288e-08
GYG1P2	1006	4.06553974922916e-08
GYG1P3	994	4.11462071199651e-08
GYG2	3192	5.13804238119529e-06
GYG2-AS1	515	7.9416174518923e-08
GYG2P1	149	2.7449214682715e-07
GYPA	2627	1.55688351264733e-08
GYPB	564	7.25165423355414e-08
GYPC	1018	4.01761590149758e-08
GYPE	1687	1.16370351755055e-06
GYS1	3569	5.28287785749793e-05
GYS2	3214	1.27253671055524e-08
GZF1	4834	3.70158395144701e-05
GZMA	896	4.56465735237113e-08
GZMAP1	631	6.48166876026075e-08
GZMB	891	4.59027271349555e-08
GZMH	936	4.36958652534672e-08
GZMK	1506	2.71575895599239e-08
GZMM	924	4.42633440229928e-07
H1-0	2204	0.000488695032811822
H1-1	756	0.000182045297667898
H1-10	1516	8.76529833582916e-05
H1-10-AS1	486	2.34792449295297e-05
H1-12P	574	9.97544631152325e-07
H1-2	731	0.000520948919954899
H1-3	776	5.27053220067595e-08
H1-4	787	0.00061619231811245
H1-5	797	5.13165995950381e-08
H1-6	724	5.6490787123267e-07
H1-7	1300	9.43830689474892e-08
H1-8	1212	1.34981286723582e-07
H1-9P	423	9.66887231140552e-07
H19	989	1.73687750742599e-06
H2AB1	587	6.96751786665168e-08
H2AB2	591	6.9203603853207e-08
H2AB3	591	6.9203603853207e-08
H2AC1	500	4.08993298772453e-07
H2AC10P	348	1.17526809992084e-07
H2AC11	493	0.000382197186094258
H2AC12	457	0.000408993298772453
H2AC13	495	0.000116501121468517
H2AC14	476	0.000131548054710216
H2AC15	496	1.60793736412557e-05
H2AC16	482	8.48533814880609e-08
H2AC17	487	1.59566174059068e-06
H2AC18	533	1.84162085751199e-06
H2AC19	534	4.51883981789789e-06
H2AC20	494	0.000200605417596286
H2AC21	497	0.000132161617269328
H2AC2P	331	1.23562930142735e-07
H2AC3P	370	1.1053872939796e-07
H2AC4	527	8.9947482595308e-05
H2AC5P	369	1.10838292350258e-07
H2AC6	519	0.000246420432612998
H2AC7	510	6.41558115721495e-07
H2AC8	517	1.02841641857677e-06
H2AC9P	134	3.05218879680935e-07
H2ACP1	364	1.12360796366059e-07
H2ACP2	258	1.58524534407928e-07
H2AJ	620	1.41828321348512e-05
H2AL1MP	273	1.49814395154745e-07
H2AL1Q	745	5.489842936543e-08
H2AL3	633	6.46118955406719e-08
H2AP	536	7.63047199202338e-08
H2AQ1P	303	1.34981286723582e-07
H2AX	1592	0.000104046662062088
H2AZ1	866	0.000290781956182678
H2AZ1-DT	764	6.95931005764646e-07
H2AZ2	3026	0.000153744176256995
H2AZ2-DT	188	1.95794664305962e-06
H2AZ2P1	373	5.48248389775407e-07
H2AZP1	395	4.14170429136662e-06
H2AZP2	382	1.07066308579176e-07
H2AZP3	387	4.22732091754474e-07
H2AZP4	377	3.25458858439618e-06
H2AZP5	382	1.07066308579176e-07
H2AZP6	394	6.22832434678863e-07
H2AZP7	340	1.2029214669778e-07
H2BC1	569	7.18793143712572e-08
H2BC10	482	8.48533814880609e-08
H2BC11	480	0.000265249195641385
H2BC12	495	0.000633485176098667
H2BC12L	467	1.57641956700303e-06
H2BC13	451	0.000145006715019324
H2BC14	468	0.000231675477573883
H2BC15	542	0.000109341566406141
H2BC16P	340	1.2029214669778e-07
H2BC17	467	1.40126183733603e-06
H2BC18	492	4.15643596313469e-07
H2BC19P	493	8.2960101170883e-08
H2BC20P	580	7.05160859952506e-08
H2BC21	2224	7.7734472747804e-05
H2BC2P	381	1.07347322512455e-07
H2BC3	487	8.39821968731937e-08
H2BC4	460	0.000344621310009137
H2BC5	486	0.000306829129079087
H2BC6	470	5.56927045136958e-06
H2BC7	473	0.000341980654681829
H2BC8	489	1.58913551670278e-06
H2BC9	462	8.85266880459856e-08
H2BK1	573	3.56887695263921e-07
H2BL1P	377	1.08486286146539e-07
H2BN1	570	7.17532103109567e-08
H2BP1	381	1.07347322512455e-07
H2BP2	381	1.07347322512455e-07
H2BP3	380	1.07629815466435e-07
H2BP5	333	1.22820810442178e-07
H2BP6	341	1.07945445423815e-06
H2BP7	345	1.18548782252885e-07
H2BP8	392	1.04335025197054e-07
H2BP9	433	9.44557271991809e-08
H2BW1	915	4.46987211773173e-08
H2BW2	870	1.88042895987335e-07
H3-3A	1070	1.59392715502909e-05
H3-3A-DT	1264	3.23570647763017e-08
H3-3B	2705	0.000492198109239914
H3-4	481	1.7005958368917e-07
H3-5	1114	1.83569703219234e-07
H3-7	468	8.73917305069345e-08
H3C1	508	8.22012122139124e-05
H3C10	486	3.11373499065448e-05
H3C11	502	8.14727686797716e-08
H3C12	512	2.39644510999484e-07
H3C13	469	2.61616182583659e-07
H3C14	522	1.01856568659806e-06
H3C15	518	3.39511811722307e-06
H3C2	511	0.000167279059576209
H3C3	486	4.20774998737092e-07
H3C4	503	8.13107949845832e-08
H3C5P	196	2.08670050394109e-07
H3C6	482	7.63680433392548e-06
H3C7	494	8.27921657434116e-08
H3C8	496	8.2458326365414e-08
H3C9P	417	9.80799277631783e-08
H3P1	368	1.1113948336208e-07
H3P10	339	1.20646990788334e-07
H3P11	400	1.02248324693113e-07
H3P12	407	1.00489753998146e-07
H3P13	707	5.78491228815351e-08
H3P14	411	4.97558757630722e-07
H3P15	399	1.0250458615851e-07
H3P16	411	9.95117515261444e-07
H3P17	321	1.27412242608241e-07
H3P18	406	1.00737265707501e-07
H3P19	331	1.23562930142735e-07
H3P2	395	2.07085214568331e-07
H3P20	407	1.00489753998146e-07
H3P21	409	2.99995084674171e-07
H3P22	404	1.01235965042686e-07
H3P23	338	1.21003934548063e-07
H3P24	404	1.01235965042686e-07
H3P25	362	4.51926296986136e-07
H3P26	223	1.83405066714105e-07
H3P27	340	1.2029214669778e-07
H3P28	388	1.05410644013519e-07
H3P29	392	1.04335025197054e-07
H3P3	156	2.62175191520803e-07
H3P30	392	1.04335025197054e-07
H3P31	372	8.79555481231083e-07
H3P32	339	1.20646990788334e-07
H3P33	370	7.73771105785723e-07
H3P34	451	9.06858755593023e-08
H3P35	354	3.4660449048513e-07
H3P36	403	1.01487170911279e-07
H3P37	711	5.75236707134252e-08
H3P38	334	1.22453083464806e-07
H3P39	397	1.03020982058552e-07
H3P4	416	9.83156968203013e-08
H3P40	403	1.01487170911279e-07
H3P41	357	1.14563949235981e-07
H3P42	382	2.14132617158353e-07
H3P43	405	1.00985999696902e-07
H3P44	429	9.53364332802922e-08
H3P45	348	9.40214479936674e-07
H3P46	294	1.39113366929406e-07
H3P47	400	3.0674497407934e-07
H3P5	276	1.48185977816106e-07
H3P6	411	1.11453161709282e-05
H3P7	394	1.0380540577981e-07
H3P8	332	7.39144515853831e-07
H3P9	389	1.05139665494204e-07
H3Y1	982	2.08245060474773e-07
H3Y2	1110	3.68462431326535e-08
H4C1	402	7.75255954389576e-05
H4C10P	265	1.54337093876397e-07
H4C11	389	5.39366483985266e-05
H4C12	387	2.4941193413514e-05
H4C13	387	1.05683022938618e-07
H4C14	396	4.75093225846789e-06
H4C15	396	8.26249088429199e-07
H4C2	388	0.000237911823538512
H4C3	405	0.000110882627667198
H4C4	403	1.52230756366918e-06
H4C5	412	0.000376333397001546
H4C6	401	1.01993341339764e-07
H4C7	386	1.05956813153485e-07
H4C8	409	0.000170097213010255
H4C9	397	2.39008678375842e-05
H4P1	307	6.6611286445025e-07
H6PD	9147	1.97499005212411e-05
HAAO	1256	6.83826375336108e-07
HABP2	2985	1.37016180493284e-08
HABP4	2651	9.58071816437923e-06
HACD1	2234	5.93168436894695e-06
HACD2	4125	5.79729410405463e-05
HACD3	3228	0.00015016693237457
HACD4	8277	6.42371980674386e-08
HACE1	4575	7.81333646179507e-06
HACL1	2009	1.6225368796498e-05
HADH	1803	4.12849586115288e-06
HADHA	2943	0.000226662613081166
HADHAP1	2284	6.62554818501785e-07
HADHAP2	2285	1.25293351921539e-07
HADHB	1997	9.5991566917701e-05
HADHBP1	1415	5.78082401091807e-08
HAGH	2619	8.05805812014455e-06
HAGHL	1512	1.13068253232067e-05
HAGLR	4183	1.85772715196668e-06
HAGLROS	1122	2.18712993995964e-07
HAL	3892	1.15594200578032e-07
HAMP	406	8.05898125660007e-07
HAND1	1701	2.40442856421195e-08
HAND2	2780	3.92810110691529e-06
HAND2-AS1	1253	1.95846751207879e-07
HAO1	1757	2.32779339085062e-08
HAO2	1472	2.22278966724159e-07
HAO2-IT1	311	1.31509099283747e-07
HAP1	3930	1.78999611676494e-06
HAPLN1	4849	4.80602973067733e-05
HAPLN2	1650	6.94049234280527e-07
HAPLN3	1892	4.06831600575982e-05
HAPLN4	4342	9.41946795883126e-09
HAR1A	1882	8.91005592437332e-07
HAR1B	1837	2.22641969936012e-08
HARBI1	1967	6.71605671090505e-06
HARS1	1948	9.17085589855275e-05
HARS2	2468	2.69126870829199e-05
HAS1	2107	6.98802029226783e-07
HAS2	4240	2.17036538263684e-06
HAS2-AS1	1238	6.60732308194594e-08
HAS3	4191	1.5418979051789e-06
HASPIN	2797	7.23378565973302e-05
HAT1	1634	0.000103099351140987
HAUS1	1072	8.43167155118584e-06
HAUS1P1	832	4.91578484101506e-08
HAUS1P2	784	5.21675125985272e-08
HAUS1P3	662	6.17814650713676e-08
HAUS2	3921	2.51904824416086e-05
HAUS3	5879	1.99661637604515e-06
HAUS4	1586	9.90248592235953e-06
HAUS4P1	1145	3.57199387574195e-08
HAUS5	4324	3.28310763191301e-05
HAUS5-DT	568	7.2005862459939e-08
HAUS6	6323	3.61127563980169e-05
HAUS6P1	1551	2.90066169342165e-07
HAUS6P2	2404	1.70130323948608e-08
HAUS6P3	1107	1.40395170310327e-06
HAUS7	1306	8.76861590017511e-07
HAUS8	1407	3.31089813291986e-05
HAUS8P1	542	7.54600182236999e-08
HAVCR1	1623	1.25999167828852e-07
HAVCR2	2237	7.67890860457892e-07
HAX1	1109	9.65135674380082e-05
HAX1P1	865	9.45649245716655e-08
HBA1	577	2.83530883031163e-07
HBA2	576	7.10057810368843e-08
HBAP1	372	1.09944435153885e-07
HBB	628	6.51263214605817e-08
HBBP1	439	9.31647605404222e-08
HBD	620	6.59666610923312e-08
HBE1	623	2.56031118011648e-06
HBEGF	2358	0.000225518696804047
HBG1	587	6.96751786665168e-08
HBG2	586	3.48970391444073e-07
HBM	502	8.14727686797716e-08
HBP1	2834	1.03763649194564e-05
HBQ1	528	1.2393736326438e-06
HBS1L	7087	5.88010825623328e-05
HBZ	798	5.12522930792548e-08
HBZP1	429	8.58027899522629e-07
HCAR1	4769	4.28804045683008e-08
HCAR2	2065	2.37671650618375e-07
HCAR3	2056	3.97853403475149e-08
HCCAT5	1029	3.97466762655445e-08
HCCS	2312	9.02191100233353e-06
HCCS-DT	2113	2.92276328038999e-06
HCFC1	8876	0.00053381090216529
HCFC1-AS1	350	1.16855228220701e-06
HCFC1R1	656	8.80333136991927e-05
HCFC2	5660	7.29106428377041e-06
HCFC2P1	1592	2.56905338424908e-08
HCG11	5696	1.80514247386578e-05
HCG14	413	9.90298544243228e-08
HCG15	1032	3.56680202417837e-06
HCG17	488	8.381010220747e-08
HCG18	4862	2.63296796618219e-06
HCG20	1202	3.40260647897216e-08
HCG21	605	6.76021981442072e-08
HCG22	1675	2.44175103744748e-08
HCG24	717	5.70423010840242e-08
HCG25	759	5.38858101149477e-08
HCG27	1720	2.37786801611891e-08
HCG4	998	4.09812924621697e-08
HCG4B	991	4.12707667782496e-08
HCG4P8	981	4.16914677647761e-08
HCG9	663	6.16882803578361e-08
HCG9P5	225	1.81774799454424e-07
HCK	2101	3.69865429637154e-07
HCLS1	1992	5.13294802676272e-07
HCN1	9933	4.44692200417044e-07
HCN2	3420	4.66395867021219e-06
HCN3	3718	3.85012519016564e-07
HCN4	6922	1.00328029661315e-05
HCP5	2544	1.60767806121247e-08
HCRT	577	7.08827207577909e-08
HCRTR1	2307	3.01382144739129e-07
HCRTR2	1571	2.60339464527341e-08
HCST	564	2.90066169342165e-07
HDAC1	2118	8.34979709108635e-05
HDAC10	2567	4.52489664399598e-06
HDAC11	2819	1.16357795535831e-05
HDAC11-AS1	515	3.97080872594615e-07
HDAC1P1	1445	1.24537751875349e-06
HDAC1P2	1398	2.34044806164494e-07
HDAC2	9737	1.91328384092485e-05
HDAC2-AS2	2016	8.13523377022588e-06
HDAC3	1933	4.37345653679597e-05
HDAC4	8461	8.94264983724192e-07
HDAC4-AS1	955	4.28265234316705e-07
HDAC5	5319	5.89307133256643e-05
HDAC6	4118	4.43357475891266e-05
HDAC7	4213	0.000135900716580004
HDAC8	1754	9.23382818209188e-06
HDAC9-AS1	313	1.30668785550305e-07
HDC	2405	1.7005958368917e-08
HDDC2	1446	2.89350030874288e-05
HDDC3	1856	8.46193031943007e-06
HDGF	2309	0.000829376060130904
HDGFL1	2101	1.94666015598502e-08
HDGFL2	2267	8.91414154933697e-05
HDGFL3	12538	2.67127621921169e-05
HDGFL3P1	894	4.57486911378583e-08
HDGFP1	252	1.62298928084307e-07
HDHD2	2185	9.80835187902817e-06
HDHD3	1481	2.76160228745748e-08
HDHD5	1799	3.58750097533592e-05
HDHD5-AS1	303	9.44869007065074e-07
HDLBP	6322	0.000521896668753106
HDX	6305	2.17956777775645e-06
HEATR1	8459	0.000197292487958505
HEATR3	4416	1.41610225050517e-05
HEATR3-AS1	498	8.21271684282035e-08
HEATR4	3551	6.44990840080467e-07
HEATR5A	7811	2.09758949543266e-05
HEATR5A-DT	1213	3.37175019598065e-07
HEATR5B	6937	3.64185037698925e-05
HEATR6	6108	8.52203292972661e-05
HEATR6-DT	699	5.79260895257123e-06
HEATR9	1974	2.0719012095869e-08
HEBP1	1159	1.81382705409009e-05
HEBP2	10010	1.3189114569805e-05
HEBP2P1	834	4.90399638815891e-08
HECA	5646	2.34486593717044e-05
HECTD1	9445	0.000169625044992213
HECTD2	4862	1.0700112629341e-05
HECTD3	3597	3.47593137155238e-05
HECTD4	15752	4.11511858319237e-05
HECW1	9453	2.59595873546464e-06
HECW1-IT1	1839	2.22399836200355e-08
HECW2	12006	2.96712613052479e-06
HECW2-AS1	1410	6.09138955618547e-07
HEG1	9195	0.000163183655813649
HEIH	1141	1.20081292803481e-05
HELB	3472	2.29823135341318e-05
HELLPAR	205012	3.79643263596267e-07
HELLS	3128	7.67254692198451e-05
HELQ	3543	1.3794721762153e-05
HELT	1349	3.0318257877869e-08
HELZ	13817	4.74114906740854e-05
HELZ-AS1	689	5.93604207216913e-08
HELZ2	10002	2.273956943085e-05
HEMGN	2084	1.96253982136494e-08
HEMK1	16993	3.84371387123879e-06
HENMT1	1662	3.6174497544856e-05
HEPACAM	3225	3.80458882579026e-08
HEPACAM2	2145	1.90672866560584e-08
HEPH	4431	1.19070493210667e-06
HEPHL1	5809	3.7315622026063e-07
HERC1	15197	0.000130333141231509
HERC2	181	0.012843293434049
HERC2P1	716	5.7121969102298e-08
HERC2P10	2393	3.1106051139401e-06
HERC2P11	725	5.64128687962005e-08
HERC2P2	5179	3.15885922975442e-08
HERC2P3	4088	3.00141853306595e-08
HERC2P4	3957	2.27390765049127e-07
HERC2P5	3825	4.70475951529097e-07
HERC2P6	736	1.6670922504312e-07
HERC2P7	759	1.61657430344843e-07
HERC2P8	3705	1.10389554324549e-07
HERC2P9	5187	5.28292867124626e-07
HERC3	4967	1.56450023689885e-07
HERC4	4424	4.41535261061763e-05
HERC5	3511	1.16489119559229e-08
HERC6	3776	1.30951509061413e-05
HERPUD1	2853	4.66908928882538e-05
HERPUD2	2884	5.65698428849971e-05
HERPUD2-AS1	4200	1.65252768575441e-05
HES1	1575	0.000200030182885347
HES2	4262	1.91925527345121e-08
HES4	885	4.6213932064684e-08
HES5	1306	3.13164853577683e-08
HES6	1368	3.31858597688175e-06
HES7	1694	7.48452908025151e-07
HESX1	977	7.535188718428e-07
HEXA	4785	7.19691447369709e-06
HEXA-AS1	2738	7.46883306742975e-08
HEXB	1812	3.11259248900228e-05
HEXD	2167	9.98419266500359e-06
HEXD-IT1	1813	3.83501714237822e-07
HEXIM1	3625	5.24752505542257e-05
HEXIM2	1436	1.70888564946708e-06
HEXIM2-AS1	570	3.22889446399305e-06
HEY1	2197	5.24970916039289e-06
HEY2	2626	4.6724291558163e-08
HEY2-AS1	1685	2.42725993336768e-08
HEYL	4077	5.01586091209778e-08
HFE	5176	6.32138019741041e-08
HFM1	4899	3.50637243283181e-07
HGD	1674	7.32962901025902e-08
HGF	5834	1.40210249836288e-08
HGFAC	2069	6.91868799276746e-07
HGH1	2534	8.33158408943727e-05
HGS	2893	0.00019218302466342
HGSNAT	5227	4.21747442200789e-06
HHAT	3507	1.50325737701081e-05
HHATL	1836	2.22763234625519e-08
HHATL-AS1	1003	4.07769988806035e-08
HHEX	1724	9.48940368381562e-08
HHIP	9937	1.91799212265234e-06
HHIP-AS1	646	5.06493249253812e-06
HHIPL1	7371	1.72009120362855e-07
HHIPL2	2572	8.10989822604787e-07
HHLA1	4188	1.95316761591429e-08
HHLA2	2417	1.35372213081491e-07
HHLA3	541	3.77997503486556e-07
HHLA3-AS1	575	7.1129269351731e-07
HIBADH	1878	4.15308956740718e-05
HIBCH	2434	7.22543625604581e-06
HIC1	6707	1.28058137382161e-07
HIC2	6831	6.92432659977078e-05
HID1	3298	6.32463864081113e-07
HID1-AS1	815	5.01832268432458e-08
HIF1A	3946	0.000477991484021521
HIF1A-AS1	1039	3.93641288520167e-08
HIF1A-AS3	1783	1.65157136913161e-06
HIF1AN	12927	3.3979949166985e-05
HIF1AP1	175	2.33710456441402e-07
HIF3A	5856	6.98417518395583e-09
HIGD1A	2722	1.31322609525027e-05
HIGD1AP1	275	1.48724835917256e-07
HIGD1AP10	282	1.45033084671083e-07
HIGD1AP11	280	1.46069035275876e-07
HIGD1AP12	281	1.45549216645001e-07
HIGD1AP13	289	1.41520172585624e-07
HIGD1AP14	282	7.25165423355414e-07
HIGD1AP15	280	1.46069035275876e-07
HIGD1AP16	258	3.17049068815855e-07
HIGD1AP17	276	1.92641771160938e-06
HIGD1AP18	278	1.47119891644767e-07
HIGD1AP2	280	4.23600202300041e-06
HIGD1AP3	278	1.47119891644767e-07
HIGD1AP4	280	1.46069035275876e-07
HIGD1AP5	259	1.57912470568515e-07
HIGD1AP6	279	1.4659258020518e-07
HIGD1AP8	274	1.49267627289217e-07
HIGD1AP9	279	2.93185160410361e-07
HIGD1B	650	8.746164389134e-06
HIGD1C	630	6.49195712337227e-08
HIGD2A	654	4.4589024774428e-05
HIGD2AP1	321	1.27412242608241e-07
HIGD2AP2	309	3.97080872594615e-07
HIGD2B	1134	2.52464999242255e-07
HIKESHI	1108	1.34362419452322e-05
HIKESHIP1	438	9.33774654731629e-08
HIKESHIP2	412	9.92702181486537e-08
HIKESHIP3	304	1.34537269333044e-07
HILPDA	1364	9.71509008814332e-06
HILPDA-AS1	662	6.17814650713676e-08
HINFP	3185	4.14771854014136e-06
HINT1	852	0.000127786403912238
HINT1P1	378	8.65594283116303e-07
HINT1P2	235	8.70198508026496e-07
HINT2	649	6.30189982700236e-08
HINT2P1	481	8.50297918445849e-08
HINT3	3325	7.18352139798835e-06
HIP1	8009	9.36410303357532e-05
HIP1R	4509	0.000120112868980812
HIPK1	8201	0.000158869534516465
HIPK1-AS1	1541	2.91948493607851e-07
HIPK2	15329	9.94668287444521e-05
HIPK3	7614	8.20726111366472e-05
HIPK4	2446	5.01627103972756e-08
HIRA	4053	0.000196131106709632
HIRAP1	787	5.19686529571097e-08
HIRIP3	2560	1.3468021518171e-05
HISLA	1929	2.12023483033931e-08
HIVEP1	9053	5.02782107813833e-05
HIVEP2	9697	9.93148933298438e-05
HIVEP2-DT	2046	3.59818151412716e-07
HIVEP3	12617	2.29927040357693e-05
HJURP	3157	0.000149838976674127
HJV	2126	1.92376904408492e-08
HK1	3602	0.000310832636143695
HK2	5626	5.55405048457437e-05
HK2-DT	1333	3.93959036476992e-05
HK2P1	2737	4.48293714401666e-08
HK3	3082	1.85785405023178e-07
HKDC1	3653	7.87085379241814e-06
HLA-B	1561	2.7536960730932e-05
HLA-C	1530	5.41581976021562e-05
HLA-DMA	871	4.69567507201439e-08
HLA-DMB	1397	2.92765425033968e-08
HLA-DOA	3488	1.17257253088433e-08
HLA-DOB	1372	2.98100071991584e-08
HLA-DPA1	1704	7.2005862459939e-08
HLA-DPA2	733	5.57971758216171e-08
HLA-DPA3	127	3.22041967537365e-07
HLA-DPB1	1560	7.8652557456241e-08
HLA-DPB2	776	5.27053220067595e-08
HLA-DQA1	1594	2.5658299797519e-08
HLA-DQA2	1648	2.48175545371634e-08
HLA-DQB1	1649	1.73617531316384e-07
HLA-DQB1-AS1	553	7.39590052029753e-08
HLA-DQB2	2027	2.01772717697313e-08
HLA-DQB3	356	1.1488575808215e-07
HLA-DRA	1278	9.60078166132519e-08
HLA-DRB1	1191	3.43403273528508e-08
HLA-DRB5	1250	3.27194639017963e-08
HLA-DRB6	715	5.72018599681753e-08
HLA-DRB9	343	1.19240028796634e-07
HLA-E	2601	2.9216053407121e-05
HLA-F	1038	2.12771080286247e-06
HLA-F-AS1	1905	2.1469464502491e-08
HLA-G	1504	2.7193703375828e-08
HLA-H	1088	3.00730366744451e-07
HLA-J	1087	3.76258784519276e-08
HLA-K	1037	3.94400480976329e-08
HLA-L	1068	3.82952526940499e-08
HLA-N	135	3.02957999090706e-07
HLA-P	734	5.57211578709064e-08
HLA-S	56	7.30345176379381e-07
HLA-T	450	9.08873997272119e-08
HLA-U	185	2.21077458795921e-07
HLA-V	513	7.97257892343964e-08
HLA-W	771	5.30471204633532e-08
HLA-Z	75	5.45324398363271e-07
HLCS	8273	4.62237077664987e-06
HLCS-AS1	2189	8.40781107572426e-07
HLCS-IT1	531	5.39162540754647e-07
HLF	5721	7.07749284713737e-07
HLFP1	499	2.45887754773018e-07
HLTF	5320	4.73571188052314e-05
HLTF-AS1	415	9.85526021138442e-08
HLX	2237	1.82831157251879e-08
HLX-AS1	563	2.17936038422266e-07
HM13	1715	7.52881541821945e-05
HM13-AS1	489	1.92369036232442e-06
HM13-IT1	356	6.54848821068254e-06
HMBOX1	3711	4.01498945682578e-05
HMBOX1-IT1	347	1.06078953572106e-06
HMBS	1505	9.04948627848684e-06
HMCES	2485	4.22653839536282e-05
HMCN1	18368	8.70402223922866e-06
HMCN2	15789	1.01024375528062e-07
HMG20A	3805	3.71909806505306e-05
HMG20B	1585	6.98514107114846e-05
HMGA1	1920	0.00061708994125725
HMGA1P1	1062	1.1553483016171e-07
HMGA1P2	324	2.52464999242255e-06
HMGA1P3	324	6.31162498105638e-07
HMGA1P4	465	2.37479979932392e-06
HMGA1P5	271	1.509200364474e-07
HMGA1P6	391	1.04601866693722e-07
HMGA1P7	502	8.14727686797716e-08
HMGA1P8	321	7.13508558606149e-06
HMGA2	4117	5.97744153197438e-05
HMGA2-AS1	914	2.36714939880337e-05
HMGB1	5456	4.80807004825241e-05
HMGB1P1	2110	2.90753529933024e-07
HMGB1P10	563	3.12374988405249e-06
HMGB1P11	637	6.42061693520335e-08
HMGB1P12	598	6.83935282228183e-08
HMGB1P13	642	6.37061213041204e-08
HMGB1P14	591	2.69894055027507e-06
HMGB1P15	435	9.40214479936674e-08
HMGB1P16	540	2.2721849931803e-07
HMGB1P17	628	6.51263214605817e-08
HMGB1P18	619	6.60732308194594e-08
HMGB1P19	577	1.84295073970256e-06
HMGB1P20	677	3.62475597139545e-07
HMGB1P21	581	9.85526021138442e-07
HMGB1P22	124	3.29833305461656e-07
HMGB1P23	568	3.60029312299695e-07
HMGB1P24	685	5.97070509156866e-08
HMGB1P25	607	6.73794561404371e-08
HMGB1P26	628	1.95378964381745e-07
HMGB1P27	603	2.03479253120624e-07
HMGB1P28	552	7.40929889080531e-08
HMGB1P29	499	8.19625849243393e-08
HMGB1P3	616	6.63950160344892e-08
HMGB1P30	606	6.7490643361791e-08
HMGB1P31	427	3.44818706225019e-06
HMGB1P32	565	7.23881944730006e-08
HMGB1P33	527	7.76078365792131e-08
HMGB1P35	598	6.83935282228183e-08
HMGB1P36	576	7.10057810368843e-08
HMGB1P37	609	6.71581771383339e-08
HMGB1P38	577	7.08827207577909e-08
HMGB1P39	880	4.64765112241424e-08
HMGB1P4	567	7.21328569263586e-08
HMGB1P40	540	7.57394997726765e-08
HMGB1P41	440	1.05036915366562e-05
HMGB1P42	553	7.39590052029753e-08
HMGB1P44	572	7.15023249602191e-08
HMGB1P45	653	6.26329707155365e-08
HMGB1P46	610	6.7048081765976e-08
HMGB1P47	589	2.0831577187052e-07
HMGB1P48	598	6.83935282228183e-08
HMGB1P49	569	3.59396571856286e-07
HMGB1P5	642	7.96326516301506e-06
HMGB1P50	607	2.02138368421311e-07
HMGB1P51	638	8.33371925398416e-07
